X ,Y ,Z ,AO ,Res ,A ,B ,M ,N 
   28.0000,    0.0000,   -4.5000,    9.0000,  5.931531,    37, 10000,    33,    29,
   29.5000,    0.0000,   -5.6250,   11.2500,  1.326733,    37, 10000,    32,    27,
   31.0000,    0.0000,   -6.7500,   13.5000,  8.036582,    37, 10000,    31,    25,
   32.5000,    0.0000,   -7.8750,   15.7500,  2.840400,    37, 10000,    30,    23,
   34.0000,    0.0000,   -9.0000,   18.0000,  1.934523,    37, 10000,    29,    21,
   35.5000,    0.0000,  -10.1250,   20.2500,  0.320348,    37, 10000,    28,    19,
   37.0000,    0.0000,  -11.2500,   22.5000,  8.237500,    37, 10000,    27,    17,
   38.5000,    0.0000,  -12.3750,   24.7500,  8.405978,    37, 10000,    26,    15,
   40.0000,    0.0000,  -13.5000,   27.0000,  5.777818,    37, 10000,    25,    13,
   41.5000,    0.0000,  -14.6250,   29.2500,  1.745786,    37, 10000,    24,    11,
   43.0000,    0.0000,  -15.7500,   31.5000,  3.123652,    37, 10000,    23,     9,
   44.5000,    0.0000,  -16.8750,   33.7500,  0.974660,    37, 10000,    22,     7,
   46.0000,    0.0000,  -18.0000,   36.0000,  4.653756,    37, 10000,    21,     5,
   47.5000,    0.0000,  -19.1250,   38.2500,  5.669454,    37, 10000,    20,     3,
   49.0000,    0.0000,  -20.2500,   40.5000,  5.845046,    37, 10000,    19,     1,
   22.0000,    0.0000,   -1.1250,    2.2500, 19.825237,    38, 10000,    37,    36,
   23.5000,    0.0000,   -2.2500,    4.5000, 13.003449,    38, 10000,    36,    34,
   25.0000,    0.0000,   -3.3750,    6.7500,  4.793531,    38, 10000,    35,    32,
   26.5000,    0.0000,   -4.5000,    9.0000,  2.653605,    38, 10000,    34,    30,
   28.0000,    0.0000,   -5.6250,   11.2500,  3.799029,    38, 10000,    33,    28,
   29.5000,    0.0000,   -6.7500,   13.5000,  1.146593,    38, 10000,    32,    26,
   31.0000,    0.0000,   -7.8750,   15.7500,  9.066062,    38, 10000,    31,    24,
   32.5000,    0.0000,   -9.0000,   18.0000,  3.800046,    38, 10000,    30,    22,
   34.0000,    0.0000,  -10.1250,   20.2500,  2.043443,    38, 10000,    29,    20,
   35.5000,    0.0000,  -11.2500,   22.5000,  1.585891,    38, 10000,    28,    18,
   37.0000,    0.0000,  -12.3750,   24.7500,  8.550131,    38, 10000,    27,    16,
   38.5000,    0.0000,  -13.5000,   27.0000,  7.489685,    38, 10000,    26,    14,
   40.0000,    0.0000,  -14.6250,   29.2500,  5.124169,    38, 10000,    25,    12,
   41.5000,    0.0000,  -15.7500,   31.5000,  1.579201,    38, 10000,    24,    10,
   43.0000,    0.0000,  -16.8750,   33.7500,  3.126048,    38, 10000,    23,     8,
   44.5000,    0.0000,  -18.0000,   36.0000,  0.625510,    38, 10000,    22,     6,
   46.0000,    0.0000,  -19.1250,   38.2500,  4.575851,    38, 10000,    21,     4,
   47.5000,    0.0000,  -20.2500,   40.5000,  5.168498,    38, 10000,    20,     2,
   20.5000,    0.0000,   -1.1250,    2.2500, 11.000338,    39, 10000,    38,    37,
   22.0000,    0.0000,   -2.2500,    4.5000, 11.468187,    39, 10000,    37,    35,
   23.5000,    0.0000,   -3.3750,    6.7500,  9.727735,    39, 10000,    36,    33,
   25.0000,    0.0000,   -4.5000,    9.0000,  1.682300,    39, 10000,    35,    31,
   26.5000,    0.0000,   -5.6250,   11.2500,  3.707347,    39, 10000,    34,    29,
   28.0000,    0.0000,   -6.7500,   13.5000,  0.781474,    39, 10000,    33,    27,
   29.5000,    0.0000,   -7.8750,   15.7500,  2.052567,    39, 10000,    32,    25,
   31.0000,    0.0000,   -9.0000,   18.0000,  7.175694,    39, 10000,    31,    23,
   32.5000,    0.0000,  -10.1250,   20.2500,  1.559419,    39, 10000,    30,    21,
   34.0000,    0.0000,  -11.2500,   22.5000,  1.416866,    39, 10000,    29,    19,
   35.5000,    0.0000,  -12.3750,   24.7500,  1.942732,    39, 10000,    28,    17,
   37.0000,    0.0000,  -13.5000,   27.0000,  6.543302,    39, 10000,    27,    15,
   38.5000,    0.0000,  -14.6250,   29.2500,  6.609014,    39, 10000,    26,    13,
   40.0000,    0.0000,  -15.7500,   31.5000,  3.950668,    39, 10000,    25,    11,
   41.5000,    0.0000,  -16.8750,   33.7500,  1.730631,    39, 10000,    24,     9,
   43.0000,    0.0000,  -18.0000,   36.0000,  2.655481,    39, 10000,    23,     7,
   44.5000,    0.0000,  -19.1250,   38.2500,  0.819844,    39, 10000,    22,     5,
   46.0000,    0.0000,  -20.2500,   40.5000,  4.297289,    39, 10000,    21,     3,
   47.5000,    0.0000,  -21.3750,   42.7500,  4.893954,    39, 10000,    20,     1,
   19.0000,    0.0000,   -1.1250,    2.2500,  7.343240,    40, 10000,    39,    38,
   20.5000,    0.0000,   -2.2500,    4.5000,  5.903444,    40, 10000,    38,    36,
   22.0000,    0.0000,   -3.3750,    6.7500,  8.519485,    40, 10000,    37,    34,
   23.5000,    0.0000,   -4.5000,    9.0000,  7.073694,    40, 10000,    36,    32,
   25.0000,    0.0000,   -5.6250,   11.2500,  3.033959,    40, 10000,    35,    30,
   26.5000,    0.0000,   -6.7500,   13.5000,  1.972003,    40, 10000,    34,    28,
   28.0000,    0.0000,   -7.8750,   15.7500,  0.552765,    40, 10000,    33,    26,
   29.5000,    0.0000,   -9.0000,   18.0000,  2.457948,    40, 10000,    32,    24,
   31.0000,    0.0000,  -10.1250,   20.2500,  5.989724,    40, 10000,    31,    22,
   32.5000,    0.0000,  -11.2500,   22.5000,  1.116835,    40, 10000,    30,    20,
   34.0000,    0.0000,  -12.3750,   24.7500,  0.398350,    40, 10000,    29,    18,
   35.5000,    0.0000,  -13.5000,   27.0000,  2.044932,    40, 10000,    28,    16,
   37.0000,    0.0000,  -14.6250,   29.2500,  4.808887,    40, 10000,    27,    14,
   38.5000,    0.0000,  -15.7500,   31.5000,  4.940864,    40, 10000,    26,    12,
   40.0000,    0.0000,  -16.8750,   33.7500,  3.265950,    40, 10000,    25,    10,
   41.5000,    0.0000,  -18.0000,   36.0000,  1.802881,    40, 10000,    24,     8,
   43.0000,    0.0000,  -19.1250,   38.2500,  2.477349,    40, 10000,    23,     6,
   44.5000,    0.0000,  -20.2500,   40.5000,  1.449859,    40, 10000,    22,     4,
   46.0000,    0.0000,  -21.3750,   42.7500,  3.879169,    40, 10000,    21,     2,
   17.5000,    0.0000,   -1.1250,    2.2500,  1.551085,    41, 10000,    40,    39,
   19.0000,    0.0000,   -2.2500,    4.5000,  0.562422,    41, 10000,    39,    37,
   20.5000,    0.0000,   -3.3750,    6.7500,  0.907578,    41, 10000,    38,    35,
   22.0000,    0.0000,   -4.5000,    9.0000,  0.917534,    41, 10000,    37,    33,
   23.5000,    0.0000,   -5.6250,   11.2500,  0.729410,    41, 10000,    36,    31,
   25.0000,    0.0000,   -6.7500,   13.5000,  0.446158,    41, 10000,    35,    29,
   26.5000,    0.0000,   -7.8750,   15.7500,  0.501245,    41, 10000,    34,    27,
   28.0000,    0.0000,   -9.0000,   18.0000,  0.678116,    41, 10000,    33,    25,
   29.5000,    0.0000,  -10.1250,   20.2500,  0.821921,    41, 10000,    32,    23,
   31.0000,    0.0000,  -11.2500,   22.5000,  1.002650,    41, 10000,    31,    21,
   32.5000,    0.0000,  -12.3750,   24.7500,  0.851763,    41, 10000,    30,    19,
   34.0000,    0.0000,  -13.5000,   27.0000,  0.795223,    41, 10000,    29,    17,
   35.5000,    0.0000,  -14.6250,   29.2500,  1.120111,    41, 10000,    28,    15,
   37.0000,    0.0000,  -15.7500,   31.5000,  0.908416,    41, 10000,    27,    13,
   38.5000,    0.0000,  -16.8750,   33.7500,  1.602691,    41, 10000,    26,    11,
   40.0000,    0.0000,  -18.0000,   36.0000,  1.737420,    41, 10000,    25,     9,
   41.5000,    0.0000,  -19.1250,   38.2500,  2.210284,    41, 10000,    24,     7,
   43.0000,    0.0000,  -20.2500,   40.5000,  2.610304,    41, 10000,    23,     5,
   44.5000,    0.0000,  -21.3750,   42.7500,  2.922236,    41, 10000,    22,     3,
   46.0000,    0.0000,  -22.5000,   45.0000,  2.714465,    41, 10000,    21,     1,
   16.0000,    0.0000,   -1.1250,    2.2500,  0.605279,    42, 10000,    41,    40,
   17.5000,    0.0000,   -2.2500,    4.5000,  1.649537,    42, 10000,    40,    38,
   19.0000,    0.0000,   -3.3750,    6.7500,  0.567303,    42, 10000,    39,    36,
   20.5000,    0.0000,   -4.5000,    9.0000,  0.662243,    42, 10000,    38,    34,
   22.0000,    0.0000,   -5.6250,   11.2500,  0.548748,    42, 10000,    37,    32,
   23.5000,    0.0000,   -6.7500,   13.5000,  0.434081,    42, 10000,    36,    30,
   25.0000,    0.0000,   -7.8750,   15.7500,  0.315631,    42, 10000,    35,    28,
   26.5000,    0.0000,   -9.0000,   18.0000,  0.639556,    42, 10000,    34,    26,
   28.0000,    0.0000,  -10.1250,   20.2500,  0.673717,    42, 10000,    33,    24,
   29.5000,    0.0000,  -11.2500,   22.5000,  0.628814,    42, 10000,    32,    22,
   31.0000,    0.0000,  -12.3750,   24.7500,  1.077106,    42, 10000,    31,    20,
   32.5000,    0.0000,  -13.5000,   27.0000,  0.952436,    42, 10000,    30,    18,
   34.0000,    0.0000,  -14.6250,   29.2500,  0.765875,    42, 10000,    29,    16,
   35.5000,    0.0000,  -15.7500,   31.5000,  1.359158,    42, 10000,    28,    14,
   37.0000,    0.0000,  -16.8750,   33.7500,  0.971002,    42, 10000,    27,    12,
   38.5000,    0.0000,  -18.0000,   36.0000,  1.749375,    42, 10000,    26,    10,
   40.0000,    0.0000,  -19.1250,   38.2500,  1.590556,    42, 10000,    25,     8,
   41.5000,    0.0000,  -20.2500,   40.5000,  2.565123,    42, 10000,    24,     6,
   43.0000,    0.0000,  -21.3750,   42.7500,  2.408746,    42, 10000,    23,     4,
   44.5000,    0.0000,  -22.5000,   45.0000,  3.550882,    42, 10000,    22,     2,
   14.5000,    0.0000,   -1.1250,    2.2500,  0.117166,    43, 10000,    42,    41,
   16.0000,    0.0000,   -2.2500,    4.5000,  0.972288,    43, 10000,    41,    39,
   17.5000,    0.0000,   -3.3750,    6.7500,  3.280908,    43, 10000,    40,    37,
   19.0000,    0.0000,   -4.5000,    9.0000,  4.497937,    43, 10000,    39,    35,
   20.5000,    0.0000,   -5.6250,   11.2500,  5.115754,    43, 10000,    38,    33,
   22.0000,    0.0000,   -6.7500,   13.5000,  3.762990,    43, 10000,    37,    31,
   23.5000,    0.0000,   -7.8750,   15.7500,  4.489069,    43, 10000,    36,    29,
   25.0000,    0.0000,   -9.0000,   18.0000,  0.908995,    43, 10000,    35,    27,
   26.5000,    0.0000,  -10.1250,   20.2500,  0.476006,    43, 10000,    34,    25,
   28.0000,    0.0000,  -11.2500,   22.5000,  1.017506,    43, 10000,    33,    23,
   29.5000,    0.0000,  -12.3750,   24.7500,  1.159706,    43, 10000,    32,    21,
   31.0000,    0.0000,  -13.5000,   27.0000,  2.491425,    43, 10000,    31,    19,
   32.5000,    0.0000,  -14.6250,   29.2500,  1.464070,    43, 10000,    30,    17,
   34.0000,    0.0000,  -15.7500,   31.5000,  0.482056,    43, 10000,    29,    15,
   35.5000,    0.0000,  -16.8750,   33.7500,  1.358167,    43, 10000,    28,    13,
   37.0000,    0.0000,  -18.0000,   36.0000,  3.197790,    43, 10000,    27,    11,
   38.5000,    0.0000,  -19.1250,   38.2500,  3.314311,    43, 10000,    26,     9,
   40.0000,    0.0000,  -20.2500,   40.5000,  2.809517,    43, 10000,    25,     7,
   41.5000,    0.0000,  -21.3750,   42.7500,  2.233801,    43, 10000,    24,     5,
   43.0000,    0.0000,  -22.5000,   45.0000,  2.741166,    43, 10000,    23,     3,
   44.5000,    0.0000,  -23.6250,   47.2500,  2.585359,    43, 10000,    22,     1,
   13.0000,    0.0000,   -1.1250,    2.2500, 30.193520,    44, 10000,    43,    42,
   14.5000,    0.0000,   -2.2500,    4.5000,  0.903339,    44, 10000,    42,    40,
   16.0000,    0.0000,   -3.3750,    6.7500,  1.061085,    44, 10000,    41,    38,
   17.5000,    0.0000,   -4.5000,    9.0000,  4.768894,    44, 10000,    40,    36,
   19.0000,    0.0000,   -5.6250,   11.2500,  7.315338,    44, 10000,    39,    34,
   20.5000,    0.0000,   -6.7500,   13.5000,  7.427668,    44, 10000,    38,    32,
   22.0000,    0.0000,   -7.8750,   15.7500,  6.967542,    44, 10000,    37,    30,
   23.5000,    0.0000,   -9.0000,   18.0000,  5.959847,    44, 10000,    36,    28,
   25.0000,    0.0000,  -10.1250,   20.2500,  0.797371,    44, 10000,    35,    26,
   26.5000,    0.0000,  -11.2500,   22.5000,  0.931891,    44, 10000,    34,    24,
   28.0000,    0.0000,  -12.3750,   24.7500,  1.557477,    44, 10000,    33,    22,
   29.5000,    0.0000,  -13.5000,   27.0000,  0.793794,    44, 10000,    32,    20,
   31.0000,    0.0000,  -14.6250,   29.2500,  4.120296,    44, 10000,    31,    18,
   32.5000,    0.0000,  -15.7500,   31.5000,  2.201674,    44, 10000,    30,    16,
   34.0000,    0.0000,  -16.8750,   33.7500,  0.276137,    44, 10000,    29,    14,
   35.5000,    0.0000,  -18.0000,   36.0000,  1.223027,    44, 10000,    28,    12,
   37.0000,    0.0000,  -19.1250,   38.2500,  3.978018,    44, 10000,    27,    10,
   38.5000,    0.0000,  -20.2500,   40.5000,  4.423620,    44, 10000,    26,     8,
   40.0000,    0.0000,  -21.3750,   42.7500,  3.205575,    44, 10000,    25,     6,
   41.5000,    0.0000,  -22.5000,   45.0000,  2.074347,    44, 10000,    24,     4,
   43.0000,    0.0000,  -23.6250,   47.2500,  3.080132,    44, 10000,    23,     2,
   11.5000,    0.0000,   -1.1250,    2.2500, 44.901913,    45, 10000,    44,    43,
   13.0000,    0.0000,   -2.2500,    4.5000, 11.613665,    45, 10000,    43,    41,
   14.5000,    0.0000,   -3.3750,    6.7500,  0.475178,    45, 10000,    42,    39,
   16.0000,    0.0000,   -4.5000,    9.0000,  2.236406,    45, 10000,    41,    37,
   17.5000,    0.0000,   -5.6250,   11.2500,  8.507510,    45, 10000,    40,    35,
   19.0000,    0.0000,   -6.7500,   13.5000,  9.382393,    45, 10000,    39,    33,
   20.5000,    0.0000,   -7.8750,   15.7500,  7.782445,    45, 10000,    38,    31,
   22.0000,    0.0000,   -9.0000,   18.0000, 10.341187,    45, 10000,    37,    29,
   23.5000,    0.0000,  -10.1250,   20.2500,  5.634459,    45, 10000,    36,    27,
   25.0000,    0.0000,  -11.2500,   22.5000,  1.401923,    45, 10000,    35,    25,
   26.5000,    0.0000,  -12.3750,   24.7500,  0.428322,    45, 10000,    34,    23,
   28.0000,    0.0000,  -13.5000,   27.0000,  0.222320,    45, 10000,    33,    21,
   29.5000,    0.0000,  -14.6250,   29.2500,  0.940795,    45, 10000,    32,    19,
   31.0000,    0.0000,  -15.7500,   31.5000,  5.898192,    45, 10000,    31,    17,
   32.5000,    0.0000,  -16.8750,   33.7500,  2.041967,    45, 10000,    30,    15,
   34.0000,    0.0000,  -18.0000,   36.0000,  0.610126,    45, 10000,    29,    13,
   35.5000,    0.0000,  -19.1250,   38.2500,  0.613343,    45, 10000,    28,    11,
   37.0000,    0.0000,  -20.2500,   40.5000,  4.905491,    45, 10000,    27,     9,
   38.5000,    0.0000,  -21.3750,   42.7500,  5.030545,    45, 10000,    26,     7,
   40.0000,    0.0000,  -22.5000,   45.0000,  3.327112,    45, 10000,    25,     5,
   41.5000,    0.0000,  -23.6250,   47.2500,  2.044749,    45, 10000,    24,     3,
   43.0000,    0.0000,  -24.7500,   49.5000,  3.255348,    45, 10000,    23,     1,
   10.0000,    0.0000,   -1.1250,    2.2500, 83.952248,    46, 10000,    45,    44,
   11.5000,    0.0000,   -2.2500,    4.5000, 22.389368,    46, 10000,    44,    42,
   13.0000,    0.0000,   -3.3750,    6.7500,  7.432911,    46, 10000,    43,    40,
   14.5000,    0.0000,   -4.5000,    9.0000,  0.767101,    46, 10000,    42,    38,
   16.0000,    0.0000,   -5.6250,   11.2500,  2.579776,    46, 10000,    41,    36,
   17.5000,    0.0000,   -6.7500,   13.5000,  7.985480,    46, 10000,    40,    34,
   19.0000,    0.0000,   -7.8750,   15.7500,  7.166981,    46, 10000,    39,    32,
   20.5000,    0.0000,   -9.0000,   18.0000,  8.003868,    46, 10000,    38,    30,
   22.0000,    0.0000,  -10.1250,   20.2500,  7.490432,    46, 10000,    37,    28,
   23.5000,    0.0000,  -11.2500,   22.5000,  3.843781,    46, 10000,    36,    26,
   25.0000,    0.0000,  -12.3750,   24.7500,  1.407526,    46, 10000,    35,    24,
   26.5000,    0.0000,  -13.5000,   27.0000,  0.149173,    46, 10000,    34,    22,
   28.0000,    0.0000,  -14.6250,   29.2500,  0.787337,    46, 10000,    33,    20,
   29.5000,    0.0000,  -15.7500,   31.5000,  0.653695,    46, 10000,    32,    18,
   31.0000,    0.0000,  -16.8750,   33.7500,  5.897265,    46, 10000,    31,    16,
   32.5000,    0.0000,  -18.0000,   36.0000,  1.488093,    46, 10000,    30,    14,
   34.0000,    0.0000,  -19.1250,   38.2500,  0.862059,    46, 10000,    29,    12,
   35.5000,    0.0000,  -20.2500,   40.5000,  0.700005,    46, 10000,    28,    10,
   37.0000,    0.0000,  -21.3750,   42.7500,  4.182833,    46, 10000,    27,     8,
   38.5000,    0.0000,  -22.5000,   45.0000,  4.099079,    46, 10000,    26,     6,
   40.0000,    0.0000,  -23.6250,   47.2500,  3.010123,    46, 10000,    25,     4,
   41.5000,    0.0000,  -24.7500,   49.5000,  1.828460,    46, 10000,    24,     2,
    8.5000,    0.0000,   -1.1250,    2.2500, 21.981129,    47, 10000,    46,    45,
   10.0000,    0.0000,   -2.2500,    4.5000, 12.683455,    47, 10000,    45,    43,
   11.5000,    0.0000,   -3.3750,    6.7500,  9.683053,    47, 10000,    44,    41,
   13.0000,    0.0000,   -4.5000,    9.0000,  5.983897,    47, 10000,    43,    39,
   14.5000,    0.0000,   -5.6250,   11.2500,  0.388396,    47, 10000,    42,    37,
   16.0000,    0.0000,   -6.7500,   13.5000,  3.910493,    47, 10000,    41,    35,
   17.5000,    0.0000,   -7.8750,   15.7500,  6.260029,    47, 10000,    40,    33,
   19.0000,    0.0000,   -9.0000,   18.0000,  4.764825,    47, 10000,    39,    31,
   20.5000,    0.0000,  -10.1250,   20.2500,  8.302653,    47, 10000,    38,    29,
   22.0000,    0.0000,  -11.2500,   22.5000,  5.090132,    47, 10000,    37,    27,
   23.5000,    0.0000,  -12.3750,   24.7500,  4.016459,    47, 10000,    36,    25,
   25.0000,    0.0000,  -13.5000,   27.0000,  0.814894,    47, 10000,    35,    23,
   26.5000,    0.0000,  -14.6250,   29.2500,  0.696915,    47, 10000,    34,    21,
   28.0000,    0.0000,  -15.7500,   31.5000,  6.513782,    47, 10000,    33,    19,
   29.5000,    0.0000,  -16.8750,   33.7500,  1.606960,    47, 10000,    32,    17,
   31.0000,    0.0000,  -18.0000,   36.0000,  5.100780,    47, 10000,    31,    15,
   32.5000,    0.0000,  -19.1250,   38.2500,  1.849229,    47, 10000,    30,    13,
   34.0000,    0.0000,  -20.2500,   40.5000,  0.893354,    47, 10000,    29,    11,
   35.5000,    0.0000,  -21.3750,   42.7500,  0.945766,    47, 10000,    28,     9,
   37.0000,    0.0000,  -22.5000,   45.0000,  4.025433,    47, 10000,    27,     7,
   38.5000,    0.0000,  -23.6250,   47.2500,  4.090442,    47, 10000,    26,     5,
   40.0000,    0.0000,  -24.7500,   49.5000,  3.367572,    47, 10000,    25,     3,
   41.5000,    0.0000,  -25.8750,   51.7500,  2.381917,    47, 10000,    24,     1,
    7.0000,    0.0000,   -1.1250,    2.2500, 11.760548,    48, 10000,    47,    46,
    8.5000,    0.0000,   -2.2500,    4.5000,  6.651010,    48, 10000,    46,    44,
   10.0000,    0.0000,   -3.3750,    6.7500, 11.915111,    48, 10000,    45,    42,
   11.5000,    0.0000,   -4.5000,    9.0000,  8.309703,    48, 10000,    44,    40,
   13.0000,    0.0000,   -5.6250,   11.2500,  5.317245,    48, 10000,    43,    38,
   14.5000,    0.0000,   -6.7500,   13.5000,  0.945333,    48, 10000,    42,    36,
   16.0000,    0.0000,   -7.8750,   15.7500,  3.880763,    48, 10000,    41,    34,
   17.5000,    0.0000,   -9.0000,   18.0000,  4.704118,    48, 10000,    40,    32,
   19.0000,    0.0000,  -10.1250,   20.2500,  5.260606,    48, 10000,    39,    30,
   20.5000,    0.0000,  -11.2500,   22.5000,  5.804420,    48, 10000,    38,    28,
   22.0000,    0.0000,  -12.3750,   24.7500,  3.847137,    48, 10000,    37,    26,
   23.5000,    0.0000,  -13.5000,   27.0000,  4.019360,    48, 10000,    36,    24,
   25.0000,    0.0000,  -14.6250,   29.2500,  1.486662,    48, 10000,    35,    22,
   26.5000,    0.0000,  -15.7500,   31.5000,  0.439646,    48, 10000,    34,    20,
   28.0000,    0.0000,  -16.8750,   33.7500,  0.463848,    48, 10000,    33,    18,
   29.5000,    0.0000,  -18.0000,   36.0000,  2.038597,    48, 10000,    32,    16,
   31.0000,    0.0000,  -19.1250,   38.2500,  3.810702,    48, 10000,    31,    14,
   32.5000,    0.0000,  -20.2500,   40.5000,  1.480241,    48, 10000,    30,    12,
   34.0000,    0.0000,  -21.3750,   42.7500,  0.405081,    48, 10000,    29,    10,
   35.5000,    0.0000,  -22.5000,   45.0000,  1.272539,    48, 10000,    28,     8,
   37.0000,    0.0000,  -23.6250,   47.2500,  3.876017,    48, 10000,    27,     6,
   38.5000,    0.0000,  -24.7500,   49.5000,  4.219048,    48, 10000,    26,     4,
   40.0000,    0.0000,  -25.8750,   51.7500,  3.559082,    48, 10000,    25,     2,
   74.5000,    0.0000,   -1.1250,    2.2500, 34.490765,     1, 10000,     2,     3,
   73.0000,    0.0000,   -2.2500,    4.5000, 14.511400,     1, 10000,     3,     5,
   71.5000,    0.0000,   -3.3750,    6.7500,  6.314494,     1, 10000,     4,     7,
   70.0000,    0.0000,   -4.5000,    9.0000,  7.145162,     1, 10000,     5,     9,
   68.5000,    0.0000,   -5.6250,   11.2500,  6.999570,     1, 10000,     6,    11,
   67.0000,    0.0000,   -6.7500,   13.5000,  8.454346,     1, 10000,     7,    13,
   65.5000,    0.0000,   -7.8750,   15.7500,  5.118237,     1, 10000,     8,    15,
   64.0000,    0.0000,   -9.0000,   18.0000, 10.596283,     1, 10000,     9,    17,
   62.5000,    0.0000,  -10.1250,   20.2500,  9.869128,     1, 10000,    10,    19,
   61.0000,    0.0000,  -11.2500,   22.5000,  9.812189,     1, 10000,    11,    21,
   59.5000,    0.0000,  -12.3750,   24.7500,  6.849506,     1, 10000,    12,    23,
   58.0000,    0.0000,  -13.5000,   27.0000,  6.471078,     1, 10000,    13,    25,
   56.5000,    0.0000,  -14.6250,   29.2500,  7.527184,     1, 10000,    14,    27,
   55.0000,    0.0000,  -15.7500,   31.5000,  8.127053,     1, 10000,    15,    29,
   53.5000,    0.0000,  -16.8750,   33.7500,  5.534868,     1, 10000,    16,    31,
   52.0000,    0.0000,  -18.0000,   36.0000,  4.886944,     1, 10000,    17,    33,
   50.5000,    0.0000,  -19.1250,   38.2500,  4.704129,     1, 10000,    18,    35,
   49.0000,    0.0000,  -20.2500,   40.5000,  8.757867,     1, 10000,    19,    37,
   47.5000,    0.0000,  -21.3750,   42.7500,  7.932280,     1, 10000,    20,    39,
   46.0000,    0.0000,  -22.5000,   45.0000,  7.469261,     1, 10000,    21,    41,
   44.5000,    0.0000,  -23.6250,   47.2500,  4.862347,     1, 10000,    22,    43,
   43.0000,    0.0000,  -24.7500,   49.5000,  6.076025,     1, 10000,    23,    45,
   41.5000,    0.0000,  -25.8750,   51.7500,  5.261445,     1, 10000,    24,    47,
   73.0000,    0.0000,   -1.1250,    2.2500, 38.403194,     2, 10000,     3,     4,
   71.5000,    0.0000,   -2.2500,    4.5000,  8.244069,     2, 10000,     4,     6,
   70.0000,    0.0000,   -3.3750,    6.7500,  9.610628,     2, 10000,     5,     8,
   68.5000,    0.0000,   -4.5000,    9.0000,  6.931098,     2, 10000,     6,    10,
   67.0000,    0.0000,   -5.6250,   11.2500,  8.856009,     2, 10000,     7,    12,
   65.5000,    0.0000,   -6.7500,   13.5000,  4.994044,     2, 10000,     8,    14,
   64.0000,    0.0000,   -7.8750,   15.7500, 10.887010,     2, 10000,     9,    16,
   62.5000,    0.0000,   -9.0000,   18.0000, 12.779963,     2, 10000,    10,    18,
   61.0000,    0.0000,  -10.1250,   20.2500, 10.912089,     2, 10000,    11,    20,
   59.5000,    0.0000,  -11.2500,   22.5000,  8.490665,     2, 10000,    12,    22,
   58.0000,    0.0000,  -12.3750,   24.7500,  6.970687,     2, 10000,    13,    24,
   56.5000,    0.0000,  -13.5000,   27.0000,  8.155687,     2, 10000,    14,    26,
   55.0000,    0.0000,  -14.6250,   29.2500,  8.630014,     2, 10000,    15,    28,
   53.5000,    0.0000,  -15.7500,   31.5000,  6.822247,     2, 10000,    16,    30,
   52.0000,    0.0000,  -16.8750,   33.7500,  4.573446,     2, 10000,    17,    32,
   50.5000,    0.0000,  -18.0000,   36.0000,  6.594932,     2, 10000,    18,    34,
   49.0000,    0.0000,  -19.1250,   38.2500,  7.988878,     2, 10000,    19,    36,
   47.5000,    0.0000,  -20.2500,   40.5000,  8.246757,     2, 10000,    20,    38,
   46.0000,    0.0000,  -21.3750,   42.7500,  7.910023,     2, 10000,    21,    40,
   44.5000,    0.0000,  -22.5000,   45.0000,  5.516926,     2, 10000,    22,    42,
   43.0000,    0.0000,  -23.6250,   47.2500,  6.193202,     2, 10000,    23,    44,
   41.5000,    0.0000,  -24.7500,   49.5000,  5.512944,     2, 10000,    24,    46,
   40.0000,    0.0000,  -25.8750,   51.7500,  4.762471,     2, 10000,    25,    48,
   71.5000,    0.0000,   -1.1250,    2.2500, 30.687223,     3, 10000,     4,     5,
   70.0000,    0.0000,   -2.2500,    4.5000,  6.296860,     3, 10000,     5,     7,
   68.5000,    0.0000,   -3.3750,    6.7500,  6.584921,     3, 10000,     6,     9,
   67.0000,    0.0000,   -4.5000,    9.0000,  6.275835,     3, 10000,     7,    11,
   65.5000,    0.0000,   -5.6250,   11.2500,  4.679129,     3, 10000,     8,    13,
   64.0000,    0.0000,   -6.7500,   13.5000,  9.052176,     3, 10000,     9,    15,
   62.5000,    0.0000,   -7.8750,   15.7500, 12.154483,     3, 10000,    10,    17,
   61.0000,    0.0000,   -9.0000,   18.0000,  9.870525,     3, 10000,    11,    19,
   59.5000,    0.0000,  -10.1250,   20.2500,  6.511845,     3, 10000,    12,    21,
   58.0000,    0.0000,  -11.2500,   22.5000,  6.002279,     3, 10000,    13,    23,
   56.5000,    0.0000,  -12.3750,   24.7500,  7.353176,     3, 10000,    14,    25,
   55.0000,    0.0000,  -13.5000,   27.0000,  6.682374,     3, 10000,    15,    27,
   53.5000,    0.0000,  -14.6250,   29.2500,  6.356870,     3, 10000,    16,    29,
   52.0000,    0.0000,  -15.7500,   31.5000,  3.424634,     3, 10000,    17,    31,
   50.5000,    0.0000,  -16.8750,   33.7500,  5.576562,     3, 10000,    18,    33,
   49.0000,    0.0000,  -18.0000,   36.0000,  7.486343,     3, 10000,    19,    35,
   47.5000,    0.0000,  -19.1250,   38.2500,  7.073413,     3, 10000,    20,    37,
   46.0000,    0.0000,  -20.2500,   40.5000,  6.584319,     3, 10000,    21,    39,
   44.5000,    0.0000,  -21.3750,   42.7500,  4.603420,     3, 10000,    22,    41,
   43.0000,    0.0000,  -22.5000,   45.0000,  5.541384,     3, 10000,    23,    43,
   41.5000,    0.0000,  -23.6250,   47.2500,  4.941341,     3, 10000,    24,    45,
