X ,Y ,Z ,AO ,Res ,A ,B ,M ,N 
   26.5000,    0.0000,   -9.0000,   18.0000, 14.137362,    42, 10000,    34,    26,
   29.5000,    0.0000,  -11.2500,   22.5000, 12.578019,    42, 10000,    32,    22,
   31.0000,    0.0000,  -12.3750,   24.7500, 13.914944,    42, 10000,    31,    20,
   32.5000,    0.0000,  -13.5000,   27.0000, 11.951871,    42, 10000,    30,    18,
   34.0000,    0.0000,  -14.6250,   29.2500,  7.382586,    42, 10000,    29,    16,
   35.5000,    0.0000,  -15.7500,   31.5000,  9.022265,    42, 10000,    28,    14,
   38.5000,    0.0000,  -18.0000,   36.0000, 10.823656,    42, 10000,    26,    10,
   43.0000,    0.0000,  -21.3750,   42.7500, 19.415541,    42, 10000,    23,     4,
   44.5000,    0.0000,  -22.5000,   45.0000, 15.988880,    42, 10000,    22,     2,
   14.5000,    0.0000,   -1.1250,    2.2500, 24.055380,    43, 10000,    42,    41,
   16.0000,    0.0000,   -2.2500,    4.5000, 13.280778,    43, 10000,    41,    39,
   17.5000,    0.0000,   -3.3750,    6.7500,  8.158822,    43, 10000,    40,    37,
   19.0000,    0.0000,   -4.5000,    9.0000,  7.717413,    43, 10000,    39,    35,
   20.5000,    0.0000,   -5.6250,   11.2500,  9.730365,    43, 10000,    38,    33,
   22.0000,    0.0000,   -6.7500,   13.5000, 10.745914,    43, 10000,    37,    31,
   23.5000,    0.0000,   -7.8750,   15.7500, 12.986624,    43, 10000,    36,    29,
   28.0000,    0.0000,  -11.2500,   22.5000,  6.888527,    43, 10000,    33,    23,
   29.5000,    0.0000,  -12.3750,   24.7500, 10.123275,    43, 10000,    32,    21,
   31.0000,    0.0000,  -13.5000,   27.0000, 11.894757,    43, 10000,    31,    19,
   32.5000,    0.0000,  -14.6250,   29.2500,  9.846019,    43, 10000,    30,    17,
   34.0000,    0.0000,  -15.7500,   31.5000,  8.637222,    43, 10000,    29,    15,
   35.5000,    0.0000,  -16.8750,   33.7500, 11.302405,    43, 10000,    28,    13,
   38.5000,    0.0000,  -19.1250,   38.2500, 12.256879,    43, 10000,    26,     9,
   43.0000,    0.0000,  -22.5000,   45.0000, 17.768915,    43, 10000,    23,     3,
   44.5000,    0.0000,  -23.6250,   47.2500, 15.933557,    43, 10000,    22,     1,
   13.0000,    0.0000,   -1.1250,    2.2500, 41.652378,    44, 10000,    43,    42,
   14.5000,    0.0000,   -2.2500,    4.5000, 12.602637,    44, 10000,    42,    40,
   16.0000,    0.0000,   -3.3750,    6.7500, 10.821911,    44, 10000,    41,    38,
   17.5000,    0.0000,   -4.5000,    9.0000,  8.177104,    44, 10000,    40,    36,
   19.0000,    0.0000,   -5.6250,   11.2500,  8.602591,    44, 10000,    39,    34,
   20.5000,    0.0000,   -6.7500,   13.5000,  9.611484,    44, 10000,    38,    32,
   22.0000,    0.0000,   -7.8750,   15.7500, 12.115335,    44, 10000,    37,    30,
   23.5000,    0.0000,   -9.0000,   18.0000, 13.187806,    44, 10000,    36,    28,
   25.0000,    0.0000,  -10.1250,   20.2500, 12.920069,    44, 10000,    35,    26,
   28.0000,    0.0000,  -12.3750,   24.7500,  8.386952,    44, 10000,    33,    22,
   29.5000,    0.0000,  -13.5000,   27.0000, 10.248827,    44, 10000,    32,    20,
   31.0000,    0.0000,  -14.6250,   29.2500, 13.277519,    44, 10000,    31,    18,
   32.5000,    0.0000,  -15.7500,   31.5000,  8.765100,    44, 10000,    30,    16,
   34.0000,    0.0000,  -16.8750,   33.7500,  8.937608,    44, 10000,    29,    14,
   35.5000,    0.0000,  -18.0000,   36.0000, 10.074521,    44, 10000,    28,    12,
   38.5000,    0.0000,  -20.2500,   40.5000, 12.472937,    44, 10000,    26,     8,
   43.0000,    0.0000,  -23.6250,   47.2500, 17.736446,    44, 10000,    23,     2,
   11.5000,    0.0000,   -1.1250,    2.2500, 72.019379,    45, 10000,    44,    43,
   13.0000,    0.0000,   -2.2500,    4.5000, 13.011322,    45, 10000,    43,    41,
   14.5000,    0.0000,   -3.3750,    6.7500,  8.995238,    45, 10000,    42,    39,
   16.0000,    0.0000,   -4.5000,    9.0000,  8.847237,    45, 10000,    41,    37,
   17.5000,    0.0000,   -5.6250,   11.2500,  8.938776,    45, 10000,    40,    35,
   19.0000,    0.0000,   -6.7500,   13.5000, 11.371470,    45, 10000,    39,    33,
   20.5000,    0.0000,   -7.8750,   15.7500, 10.133284,    45, 10000,    38,    31,
   22.0000,    0.0000,   -9.0000,   18.0000, 13.849744,    45, 10000,    37,    29,
   26.5000,    0.0000,  -12.3750,   24.7500, 11.781296,    45, 10000,    34,    23,
   28.0000,    0.0000,  -13.5000,   27.0000,  9.205835,    45, 10000,    33,    21,
   29.5000,    0.0000,  -14.6250,   29.2500,  9.778417,    45, 10000,    32,    19,
   31.0000,    0.0000,  -15.7500,   31.5000, 13.029287,    45, 10000,    31,    17,
   32.5000,    0.0000,  -16.8750,   33.7500, 10.609376,    45, 10000,    30,    15,
   34.0000,    0.0000,  -18.0000,   36.0000, 12.100436,    45, 10000,    29,    13,
   35.5000,    0.0000,  -19.1250,   38.2500, 12.458568,    45, 10000,    28,    11,
   38.5000,    0.0000,  -21.3750,   42.7500, 15.131597,    45, 10000,    26,     7,
   43.0000,    0.0000,  -24.7500,   49.5000, 19.283447,    45, 10000,    23,     1,
   10.0000,    0.0000,   -1.1250,    2.2500, 41.497459,    46, 10000,    45,    44,
   11.5000,    0.0000,   -2.2500,    4.5000, 26.445366,    46, 10000,    44,    42,
   13.0000,    0.0000,   -3.3750,    6.7500,  9.824735,    46, 10000,    43,    40,
   14.5000,    0.0000,   -4.5000,    9.0000,  8.477933,    46, 10000,    42,    38,
   16.0000,    0.0000,   -5.6250,   11.2500,  8.474972,    46, 10000,    41,    36,
   17.5000,    0.0000,   -6.7500,   13.5000,  8.408687,    46, 10000,    40,    34,
   19.0000,    0.0000,   -7.8750,   15.7500, 10.067309,    46, 10000,    39,    32,
   20.5000,    0.0000,   -9.0000,   18.0000,  9.703080,    46, 10000,    38,    30,
   22.0000,    0.0000,  -10.1250,   20.2500, 11.261333,    46, 10000,    37,    28,
   23.5000,    0.0000,  -11.2500,   22.5000, 12.072140,    46, 10000,    36,    26,
   26.5000,    0.0000,  -13.5000,   27.0000, 11.396480,    46, 10000,    34,    22,
   28.0000,    0.0000,  -14.6250,   29.2500,  8.141873,    46, 10000,    33,    20,
   29.5000,    0.0000,  -15.7500,   31.5000,  9.685046,    46, 10000,    32,    18,
   31.0000,    0.0000,  -16.8750,   33.7500, 12.241620,    46, 10000,    31,    16,
   32.5000,    0.0000,  -18.0000,   36.0000, 10.832930,    46, 10000,    30,    14,
   34.0000,    0.0000,  -19.1250,   38.2500, 11.164996,    46, 10000,    29,    12,
   35.5000,    0.0000,  -20.2500,   40.5000, 12.561033,    46, 10000,    28,    10,
   38.5000,    0.0000,  -22.5000,   45.0000, 14.349011,    46, 10000,    26,     6,
    8.5000,    0.0000,   -1.1250,    2.2500,152.221832,    47, 10000,    46,    45,
   10.0000,    0.0000,   -2.2500,    4.5000, 18.248360,    47, 10000,    45,    43,
   11.5000,    0.0000,   -3.3750,    6.7500, 10.374870,    47, 10000,    44,    41,
   13.0000,    0.0000,   -4.5000,    9.0000,  7.353003,    47, 10000,    43,    39,
   14.5000,    0.0000,   -5.6250,   11.2500,  6.122829,    47, 10000,    42,    37,
   16.0000,    0.0000,   -6.7500,   13.5000,  8.055129,    47, 10000,    41,    35,
   17.5000,    0.0000,   -7.8750,   15.7500, 11.375394,    47, 10000,    40,    33,
   19.0000,    0.0000,   -9.0000,   18.0000, 12.956751,    47, 10000,    39,    31,
   20.5000,    0.0000,  -10.1250,   20.2500, 14.449702,    47, 10000,    38,    29,
   25.0000,    0.0000,  -13.5000,   27.0000, 16.107771,    47, 10000,    35,    23,
   26.5000,    0.0000,  -14.6250,   29.2500, 17.145739,    47, 10000,    34,    21,
   28.0000,    0.0000,  -15.7500,   31.5000, 12.887708,    47, 10000,    33,    19,
   29.5000,    0.0000,  -16.8750,   33.7500, 12.025017,    47, 10000,    32,    17,
   31.0000,    0.0000,  -18.0000,   36.0000, 13.045293,    47, 10000,    31,    15,
   32.5000,    0.0000,  -19.1250,   38.2500, 12.474352,    47, 10000,    30,    13,
   34.0000,    0.0000,  -20.2500,   40.5000, 11.858799,    47, 10000,    29,    11,
   35.5000,    0.0000,  -21.3750,   42.7500, 13.570569,    47, 10000,    28,     9,
   38.5000,    0.0000,  -23.6250,   47.2500, 15.647398,    47, 10000,    26,     5,
    7.0000,    0.0000,   -1.1250,    2.2500, 63.467396,    48, 10000,    47,    46,
    8.5000,    0.0000,   -2.2500,    4.5000, 99.216965,    48, 10000,    46,    44,
   10.0000,    0.0000,   -3.3750,    6.7500, 12.150580,    48, 10000,    45,    42,
   11.5000,    0.0000,   -4.5000,    9.0000,  8.403819,    48, 10000,    44,    40,
   13.0000,    0.0000,   -5.6250,   11.2500,  7.572322,    48, 10000,    43,    38,
   14.5000,    0.0000,   -6.7500,   13.5000,  8.117282,    48, 10000,    42,    36,
   16.0000,    0.0000,   -7.8750,   15.7500,  9.370560,    48, 10000,    41,    34,
   17.5000,    0.0000,   -9.0000,   18.0000, 11.111660,    48, 10000,    40,    32,
   19.0000,    0.0000,  -10.1250,   20.2500, 10.897132,    48, 10000,    39,    30,
   20.5000,    0.0000,  -11.2500,   22.5000, 10.619462,    48, 10000,    38,    28,
   22.0000,    0.0000,  -12.3750,   24.7500, 12.907650,    48, 10000,    37,    26,
   25.0000,    0.0000,  -14.6250,   29.2500, 12.280026,    48, 10000,    35,    22,
   26.5000,    0.0000,  -15.7500,   31.5000, 11.743005,    48, 10000,    34,    20,
   28.0000,    0.0000,  -16.8750,   33.7500,  9.670712,    48, 10000,    33,    18,
   29.5000,    0.0000,  -18.0000,   36.0000,  9.593214,    48, 10000,    32,    16,
   31.0000,    0.0000,  -19.1250,   38.2500, 12.860865,    48, 10000,    31,    14,
   32.5000,    0.0000,  -20.2500,   40.5000, 11.727759,    48, 10000,    30,    12,
   34.0000,    0.0000,  -21.3750,   42.7500, 12.269643,    48, 10000,    29,    10,
   35.5000,    0.0000,  -22.5000,   45.0000, 13.599502,    48, 10000,    28,     8,
   38.5000,    0.0000,  -24.7500,   49.5000, 15.026671,    48, 10000,    26,     4,
   74.5000,    0.0000,   -1.1250,    2.2500,  9.741662,     1, 10000,     2,     3,
   73.0000,    0.0000,   -2.2500,    4.5000,  9.723866,     1, 10000,     3,     5,
   71.5000,    0.0000,   -3.3750,    6.7500, 11.700811,     1, 10000,     4,     7,
   70.0000,    0.0000,   -4.5000,    9.0000, 12.512341,     1, 10000,     5,     9,
   68.5000,    0.0000,   -5.6250,   11.2500, 13.310479,     1, 10000,     6,    11,
   67.0000,    0.0000,   -6.7500,   13.5000, 16.590931,     1, 10000,     7,    13,
   65.5000,    0.0000,   -7.8750,   15.7500, 14.061647,     1, 10000,     8,    15,
   64.0000,    0.0000,   -9.0000,   18.0000, 13.892058,     1, 10000,     9,    17,
   62.5000,    0.0000,  -10.1250,   20.2500, 14.510831,     1, 10000,    10,    19,
   61.0000,    0.0000,  -11.2500,   22.5000, 14.589992,     1, 10000,    11,    21,
   59.5000,    0.0000,  -12.3750,   24.7500, 13.794029,     1, 10000,    12,    23,
   55.0000,    0.0000,  -15.7500,   31.5000, 11.709527,     1, 10000,    15,    29,
   53.5000,    0.0000,  -16.8750,   33.7500, 10.471398,     1, 10000,    16,    31,
   52.0000,    0.0000,  -18.0000,   36.0000, 10.561121,     1, 10000,    17,    33,
   50.5000,    0.0000,  -19.1250,   38.2500, 10.126069,     1, 10000,    18,    35,
   49.0000,    0.0000,  -20.2500,   40.5000,  8.359828,     1, 10000,    19,    37,
   47.5000,    0.0000,  -21.3750,   42.7500, 11.172941,     1, 10000,    20,    39,
   46.0000,    0.0000,  -22.5000,   45.0000,  9.334479,     1, 10000,    21,    41,
   44.5000,    0.0000,  -23.6250,   47.2500,  9.804257,     1, 10000,    22,    43,
   43.0000,    0.0000,  -24.7500,   49.5000, 10.587797,     1, 10000,    23,    45,
   73.0000,    0.0000,   -1.1250,    2.2500, 13.433998,     2, 10000,     3,     4,
   71.5000,    0.0000,   -2.2500,    4.5000, 15.653419,     2, 10000,     4,     6,
   70.0000,    0.0000,   -3.3750,    6.7500, 13.108143,     2, 10000,     5,     8,
   68.5000,    0.0000,   -4.5000,    9.0000, 13.053002,     2, 10000,     6,    10,
   67.0000,    0.0000,   -5.6250,   11.2500, 15.067840,     2, 10000,     7,    12,
   65.5000,    0.0000,   -6.7500,   13.5000, 14.678085,     2, 10000,     8,    14,
   64.0000,    0.0000,   -7.8750,   15.7500, 14.471879,     2, 10000,     9,    16,
   62.5000,    0.0000,   -9.0000,   18.0000, 15.640049,     2, 10000,    10,    18,
   61.0000,    0.0000,  -10.1250,   20.2500, 14.476980,     2, 10000,    11,    20,
   59.5000,    0.0000,  -11.2500,   22.5000, 15.173134,     2, 10000,    12,    22,
   56.5000,    0.0000,  -13.5000,   27.0000, 12.270527,     2, 10000,    14,    26,
   55.0000,    0.0000,  -14.6250,   29.2500, 12.581778,     2, 10000,    15,    28,
   53.5000,    0.0000,  -15.7500,   31.5000, 11.895242,     2, 10000,    16,    30,
   52.0000,    0.0000,  -16.8750,   33.7500, 10.988670,     2, 10000,    17,    32,
   50.5000,    0.0000,  -18.0000,   36.0000, 10.115376,     2, 10000,    18,    34,
   49.0000,    0.0000,  -19.1250,   38.2500, 10.976263,     2, 10000,    19,    36,
   47.5000,    0.0000,  -20.2500,   40.5000, 11.538244,     2, 10000,    20,    38,
   46.0000,    0.0000,  -21.3750,   42.7500,  9.242141,     2, 10000,    21,    40,
   44.5000,    0.0000,  -22.5000,   45.0000,  9.698306,     2, 10000,    22,    42,
   43.0000,    0.0000,  -23.6250,   47.2500, 11.019816,     2, 10000,    23,    44,
   71.5000,    0.0000,   -1.1250,    2.2500, 16.855303,     3, 10000,     4,     5,
   70.0000,    0.0000,   -2.2500,    4.5000, 11.738536,     3, 10000,     5,     7,
   68.5000,    0.0000,   -3.3750,    6.7500, 11.573210,     3, 10000,     6,     9,
   67.0000,    0.0000,   -4.5000,    9.0000, 13.408948,     3, 10000,     7,    11,
   65.5000,    0.0000,   -5.6250,   11.2500, 14.932026,     3, 10000,     8,    13,
   64.0000,    0.0000,   -6.7500,   13.5000, 13.099727,     3, 10000,     9,    15,
   62.5000,    0.0000,   -7.8750,   15.7500, 14.663293,     3, 10000,    10,    17,
   61.0000,    0.0000,   -9.0000,   18.0000, 14.269566,     3, 10000,    11,    19,
   59.5000,    0.0000,  -10.1250,   20.2500, 14.804671,     3, 10000,    12,    21,
   58.0000,    0.0000,  -11.2500,   22.5000,  9.457220,     3, 10000,    13,    23,
   53.5000,    0.0000,  -14.6250,   29.2500, 11.997316,     3, 10000,    16,    29,
   52.0000,    0.0000,  -15.7500,   31.5000, 11.284277,     3, 10000,    17,    31,
   50.5000,    0.0000,  -16.8750,   33.7500, 10.378619,     3, 10000,    18,    33,
   49.0000,    0.0000,  -18.0000,   36.0000, 10.357903,     3, 10000,    19,    35,
   47.5000,    0.0000,  -19.1250,   38.2500, 11.284044,     3, 10000,    20,    37,
   46.0000,    0.0000,  -20.2500,   40.5000,  9.202622,     3, 10000,    21,    39,
   44.5000,    0.0000,  -21.3750,   42.7500,  9.250754,     3, 10000,    22,    41,
   43.0000,    0.0000,  -22.5000,   45.0000, 10.999393,     3, 10000,    23,    43,
   70.0000,    0.0000,   -1.1250,    2.2500, 15.046401,     4, 10000,     5,     6,
   68.5000,    0.0000,   -2.2500,    4.5000,  9.482636,     4, 10000,     6,     8,
   67.0000,    0.0000,   -3.3750,    6.7500, 11.551281,     4, 10000,     7,    10,
   65.5000,    0.0000,   -4.5000,    9.0000, 11.540874,     4, 10000,     8,    12,
   64.0000,    0.0000,   -5.6250,   11.2500, 12.543050,     4, 10000,     9,    14,
   62.5000,    0.0000,   -6.7500,   13.5000, 14.274322,     4, 10000,    10,    16,
   61.0000,    0.0000,   -7.8750,   15.7500, 14.213651,     4, 10000,    11,    18,
   59.5000,    0.0000,   -9.0000,   18.0000, 13.766542,     4, 10000,    12,    20,
   58.0000,    0.0000,  -10.1250,   20.2500, 10.058617,     4, 10000,    13,    22,
   55.0000,    0.0000,  -12.3750,   24.7500, 12.269707,     4, 10000,    15,    26,
   53.5000,    0.0000,  -13.5000,   27.0000, 11.445859,     4, 10000,    16,    28,
   52.0000,    0.0000,  -14.6250,   29.2500, 11.627344,     4, 10000,    17,    30,
   50.5000,    0.0000,  -15.7500,   31.5000, 10.600711,     4, 10000,    18,    32,
   49.0000,    0.0000,  -16.8750,   33.7500, 10.335558,     4, 10000,    19,    34,
   47.5000,    0.0000,  -18.0000,   36.0000, 11.607026,     4, 10000,    20,    36,
   46.0000,    0.0000,  -19.1250,   38.2500,  9.352522,     4, 10000,    21,    38,
   44.5000,    0.0000,  -20.2500,   40.5000,  9.673024,     4, 10000,    22,    40,
   43.0000,    0.0000,  -21.3750,   42.7500, 11.013349,     4, 10000,    23,    42,
   38.5000,    0.0000,  -24.7500,   49.5000, 12.723007,     4, 10000,    26,    48,
   68.5000,    0.0000,   -1.1250,    2.2500,  6.875119,     5, 10000,     6,     7,
   67.0000,    0.0000,   -2.2500,    4.5000,  9.732353,     5, 10000,     7,     9,
   65.5000,    0.0000,   -3.3750,    6.7500,  9.543560,     5, 10000,     8,    11,
   64.0000,    0.0000,   -4.5000,    9.0000, 12.520056,     5, 10000,     9,    13,
   62.5000,    0.0000,   -5.6250,   11.2500, 12.493067,     5, 10000,    10,    15,
   61.0000,    0.0000,   -6.7500,   13.5000, 12.935261,     5, 10000,    11,    17,
   59.5000,    0.0000,   -7.8750,   15.7500, 13.134411,     5, 10000,    12,    19,
   58.0000,    0.0000,   -9.0000,   18.0000,  9.602904,     5, 10000,    13,    21,
   56.5000,    0.0000,  -10.1250,   20.2500, 12.041709,     5, 10000,    14,    23,
   52.0000,    0.0000,  -13.5000,   27.0000, 11.104862,     5, 10000,    17,    29,
   50.5000,    0.0000,  -14.6250,   29.2500, 10.035306,     5, 10000,    18,    31,
   49.0000,    0.0000,  -15.7500,   31.5000, 10.863766,     5, 10000,    19,    33,
   47.5000,    0.0000,  -16.8750,   33.7500, 11.109533,     5, 10000,    20,    35,
   46.0000,    0.0000,  -18.0000,   36.0000,  9.440411,     5, 10000,    21,    37,
   44.5000,    0.0000,  -19.1250,   38.2500,  9.725344,     5, 10000,    22,    39,
   43.0000,    0.0000,  -20.2500,   40.5000, 10.864882,     5, 10000,    23,    41,
   38.5000,    0.0000,  -23.6250,   47.2500, 12.576042,     5, 10000,    26,    47,
   67.0000,    0.0000,   -1.1250,    2.2500, 11.344649,     6, 10000,     7,     8,
   65.5000,    0.0000,   -2.2500,    4.5000,  9.105376,     6, 10000,     8,    10,
   64.0000,    0.0000,   -3.3750,    6.7500, 10.601664,     6, 10000,     9,    12,
   62.5000,    0.0000,   -4.5000,    9.0000, 13.310785,     6, 10000,    10,    14,
   61.0000,    0.0000,   -5.6250,   11.2500, 13.656079,     6, 10000,    11,    16,
   59.5000,    0.0000,   -6.7500,   13.5000, 14.346149,     6, 10000,    12,    18,
   58.0000,    0.0000,   -7.8750,   15.7500,  8.809088,     6, 10000,    13,    20,
   56.5000,    0.0000,   -9.0000,   18.0000, 13.693851,     6, 10000,    14,    22,
   53.5000,    0.0000,  -11.2500,   22.5000, 11.477970,     6, 10000,    16,    26,
   52.0000,    0.0000,  -12.3750,   24.7500, 11.517267,     6, 10000,    17,    28,
   50.5000,    0.0000,  -13.5000,   27.0000, 11.697997,     6, 10000,    18,    30,
   49.0000,    0.0000,  -14.6250,   29.2500, 11.160211,     6, 10000,    19,    32,
   47.5000,    0.0000,  -15.7500,   31.5000, 10.958315,     6, 10000,    20,    34,
   46.0000,    0.0000,  -16.8750,   33.7500,  8.498791,     6, 10000,    21,    36,
   44.5000,    0.0000,  -18.0000,   36.0000,  9.267360,     6, 10000,    22,    38,
   43.0000,    0.0000,  -19.1250,   38.2500, 10.266735,     6, 10000,    23,    40,
   38.5000,    0.0000,  -22.5000,   45.0000, 12.536378,     6, 10000,    26,    46,
   65.5000,    0.0000,   -1.1250,    2.2500,  8.376891,     7, 10000,     8,     9,
   64.0000,    0.0000,   -2.2500,    4.5000,  9.804999,     7, 10000,     9,    11,
   62.5000,    0.0000,   -3.3750,    6.7500, 14.594210,     7, 10000,    10,    13,
   61.0000,    0.0000,   -4.5000,    9.0000, 12.691004,     7, 10000,    11,    15,
   59.5000,    0.0000,   -5.6250,   11.2500, 14.128015,     7, 10000,    12,    17,
   58.0000,    0.0000,   -6.7500,   13.5000,  9.192635,     7, 10000,    13,    19,
   56.5000,    0.0000,   -7.8750,   15.7500, 14.252516,     7, 10000,    14,    21,
   55.0000,    0.0000,   -9.0000,   18.0000, 13.820821,     7, 10000,    15,    23,
   50.5000,    0.0000,  -12.3750,   24.7500, 12.159426,     7, 10000,    18,    29,
   49.0000,    0.0000,  -13.5000,   27.0000, 11.447350,     7, 10000,    19,    31,
   47.5000,    0.0000,  -14.6250,   29.2500, 12.603795,     7, 10000,    20,    33,
   46.0000,    0.0000,  -15.7500,   31.5000,  8.486314,     7, 10000,    21,    35,
   44.5000,    0.0000,  -16.8750,   33.7500, 10.269724,     7, 10000,    22,    37,
   43.0000,    0.0000,  -18.0000,   36.0000, 10.817340,     7, 10000,    23,    39,
   38.5000,    0.0000,  -21.3750,   42.7500, 13.309010,     7, 10000,    26,    45,
   64.0000,    0.0000,   -1.1250,    2.2500, 11.572439,     8, 10000,     9,    10,
   62.5000,    0.0000,   -2.2500,    4.5000, 12.297207,     8, 10000,    10,    12,
   61.0000,    0.0000,   -3.3750,    6.7500, 12.701273,     8, 10000,    11,    14,
   59.5000,    0.0000,   -4.5000,    9.0000, 14.074443,     8, 10000,    12,    16,
   58.0000,    0.0000,   -5.6250,   11.2500,  9.512734,     8, 10000,    13,    18,
   56.5000,    0.0000,   -6.7500,   13.5000, 13.139539,     8, 10000,    14,    20,
   55.0000,    0.0000,   -7.8750,   15.7500, 14.990113,     8, 10000,    15,    22,
   52.0000,    0.0000,  -10.1250,   20.2500, 12.546438,     8, 10000,    17,    26,
   50.5000,    0.0000,  -11.2500,   22.5000, 12.184417,     8, 10000,    18,    28,
   49.0000,    0.0000,  -12.3750,   24.7500, 13.485921,     8, 10000,    19,    30,
   47.5000,    0.0000,  -13.5000,   27.0000, 13.172632,     8, 10000,    20,    32,
   46.0000,    0.0000,  -14.6250,   29.2500,  9.346970,     8, 10000,    21,    34,
   44.5000,    0.0000,  -15.7500,   31.5000, 10.747695,     8, 10000,    22,    36,
   43.0000,    0.0000,  -16.8750,   33.7500, 12.668582,     8, 10000,    23,    38,
   38.5000,    0.0000,  -20.2500,   40.5000, 13.921537,     8, 10000,    26,    44,
   35.5000,    0.0000,  -22.5000,   45.0000, 13.272737,     8, 10000,    28,    48,
   62.5000,    0.0000,   -1.1250,    2.2500, 10.938119,     9, 10000,    10,    11,
   61.0000,    0.0000,   -2.2500,    4.5000, 12.378456,     9, 10000,    11,    13,
   59.5000,    0.0000,   -3.3750,    6.7500, 11.594038,     9, 10000,    12,    15,
   58.0000,    0.0000,   -4.5000,    9.0000,  8.040277,     9, 10000,    13,    17,
   56.5000,    0.0000,   -5.6250,   11.2500, 12.271284,     9, 10000,    14,    19,
   55.0000,    0.0000,   -6.7500,   13.5000, 14.216699,     9, 10000,    15,    21,
   53.5000,    0.0000,   -7.8750,   15.7500, 12.296962,     9, 10000,    16,    23,
   49.0000,    0.0000,  -11.2500,   22.5000, 12.499641,     9, 10000,    19,    29,
   47.5000,    0.0000,  -12.3750,   24.7500, 12.428850,     9, 10000,    20,    31,
   46.0000,    0.0000,  -13.5000,   27.0000,  9.302843,     9, 10000,    21,    33,
   44.5000,    0.0000,  -14.6250,   29.2500,  8.739198,     9, 10000,    22,    35,
   43.0000,    0.0000,  -15.7500,   31.5000, 11.825607,     9, 10000,    23,    37,
   38.5000,    0.0000,  -19.1250,   38.2500, 13.863626,     9, 10000,    26,    43,
   35.5000,    0.0000,  -21.3750,   42.7500, 12.562130,     9, 10000,    28,    47,
   61.0000,    0.0000,   -1.1250,    2.2500,  9.300381,    10, 10000,    11,    12,
   59.5000,    0.0000,   -2.2500,    4.5000, 11.100266,    10, 10000,    12,    14,
   58.0000,    0.0000,   -3.3750,    6.7500,  7.413187,    10, 10000,    13,    16,
   56.5000,    0.0000,   -4.5000,    9.0000, 12.364692,    10, 10000,    14,    18,
   55.0000,    0.0000,   -5.6250,   11.2500, 12.830395,    10, 10000,    15,    20,
   53.5000,    0.0000,   -6.7500,   13.5000, 13.456030,    10, 10000,    16,    22,
   50.5000,    0.0000,   -9.0000,   18.0000, 11.787930,    10, 10000,    18,    26,
   49.0000,    0.0000,  -10.1250,   20.2500, 12.890669,    10, 10000,    19,    28,
   47.5000,    0.0000,  -11.2500,   22.5000, 14.644520,    10, 10000,    20,    30,
   46.0000,    0.0000,  -12.3750,   24.7500, 10.317207,    10, 10000,    21,    32,
   44.5000,    0.0000,  -13.5000,   27.0000,  9.810790,    10, 10000,    22,    34,
   43.0000,    0.0000,  -14.6250,   29.2500, 12.628259,    10, 10000,    23,    36,
   38.5000,    0.0000,  -18.0000,   36.0000, 14.377709,    10, 10000,    26,    42,
   35.5000,    0.0000,  -20.2500,   40.5000, 14.803882,    10, 10000,    28,    46,
   34.0000,    0.0000,  -21.3750,   42.7500, 13.292161,    10, 10000,    29,    48,
   59.5000,    0.0000,   -1.1250,    2.2500, 14.675970,    11, 10000,    12,    13,
   58.0000,    0.0000,   -2.2500,    4.5000,  6.811608,    11, 10000,    13,    15,
   56.5000,    0.0000,   -3.3750,    6.7500, 11.701551,    11, 10000,    14,    17,
   55.0000,    0.0000,   -4.5000,    9.0000, 13.008824,    11, 10000,    15,    19,
   53.5000,    0.0000,   -5.6250,   11.2500, 13.670161,    11, 10000,    16,    21,
   52.0000,    0.0000,   -6.7500,   13.5000, 12.930636,    11, 10000,    17,    23,
   47.5000,    0.0000,  -10.1250,   20.2500, 14.711302,    11, 10000,    20,    29,
   46.0000,    0.0000,  -11.2500,   22.5000,  9.956680,    11, 10000,    21,    31,
   44.5000,    0.0000,  -12.3750,   24.7500, 10.599028,    11, 10000,    22,    33,
   43.0000,    0.0000,  -13.5000,   27.0000, 11.531213,    11, 10000,    23,    35,
   38.5000,    0.0000,  -16.8750,   33.7500, 14.692628,    11, 10000,    26,    41,
   35.5000,    0.0000,  -19.1250,   38.2500, 14.685459,    11, 10000,    28,    45,
   34.0000,    0.0000,  -20.2500,   40.5000, 12.689433,    11, 10000,    29,    47,
   58.0000,    0.0000,   -1.1250,    2.2500,  7.489576,    12, 10000,    13,    14,
   56.5000,    0.0000,   -2.2500,    4.5000, 10.327205,    12, 10000,    14,    16,
   55.0000,    0.0000,   -3.3750,    6.7500, 11.794555,    12, 10000,    15,    18,
   53.5000,    0.0000,   -4.5000,    9.0000, 10.663605,    12, 10000,    16,    20,
   52.0000,    0.0000,   -5.6250,   11.2500, 13.074625,    12, 10000,    17,    22,
   49.0000,    0.0000,   -7.8750,   15.7500, 12.110858,    12, 10000,    19,    26,
   47.5000,    0.0000,   -9.0000,   18.0000, 13.988147,    12, 10000,    20,    28,
   46.0000,    0.0000,  -10.1250,   20.2500, 11.077456,    12, 10000,    21,    30,
   44.5000,    0.0000,  -11.2500,   22.5000, 10.418227,    12, 10000,    22,    32,
   43.0000,    0.0000,  -12.3750,   24.7500, 11.060746,    12, 10000,    23,    34,
   38.5000,    0.0000,  -15.7500,   31.5000, 14.994918,    12, 10000,    26,    40,
