   -0.0019,  -89.2142,  -94.8397,  142.1556,   -4.5590,   26.3919,  -55.6240,   65.8346,   50.6794,  -13.9575, -171.7211,  -20.2260,  -84.2482,  -72.5105,  -42.8488,  -79.5211,  -15.2653,  130.9562,    4.3974,   39.1299,    1.6018, -110.5388,  -88.9746,  -49.4735,  -97.1385,  -60.9405,   12.8864,  -84.1734,   43.9671,   17.5295,   76.8614,   37.2813,  -75.2020, -133.9542,   45.5511,  -17.2960, -195.9415, -123.9417,   19.8498, -140.5213,   31.4920,   25.4173,  -54.5104,   27.0091, -143.9477, -146.2541, -170.7630, -196.1507, -196.4271,
    0.0025,  -89.2142,  -94.8322,  142.1549,   -4.5637,   26.3908,  -55.6294,   65.8611,   50.6684,  -13.9582, -171.7272,  -20.2349,  -84.2561,  -72.5201,  -42.8603,  -79.5296,  -15.2746,  130.9522,    4.3859,   39.1188,    1.5886, -110.5531,  -88.9939,  -49.4835,  -97.1507,  -60.9494,   12.8599,  -84.1956,   43.9539,   17.5245,   76.8299,   37.2570,  -75.2177, -133.9728,   45.5314,  -17.3374, -195.8535, -123.9688,   19.8394, -140.5438,   31.4780,   25.4173,  -54.5472,   26.9634, -143.9985, -146.2891, -170.7948, -196.1778, -196.4507,
    0.0153,  -89.2142,  -94.8193,  142.1596,   -4.5687,   26.4055,  -55.6315,   65.8765,   50.6591,  -13.9550, -171.7283,  -20.2382,  -84.2582,  -72.5230,  -42.8635,  -79.5311,  -15.2739,  130.9565,    4.3877,   39.1227,    1.5904, -110.5531,  -89.0007,  -49.4807,  -97.1518,  -60.9477,   12.8449,  -84.2049,   43.9518,   17.5316,   76.8102,   37.2459,  -75.2220, -133.9803,   45.5257,  -17.3596, -195.7562, -123.9839,   19.8380, -140.5452,   31.4798,   25.4209,  -54.5615,   26.9462, -144.0217, -146.2998, -170.8041, -196.1843, -196.4529,
    0.0091,  -89.2142,  -94.8164,  142.1528,   -4.5784,   26.4001,  -55.6390,   65.9108,   50.6462,  -13.9564, -171.7368,  -20.2492,  -84.2696,  -72.5362,  -42.8817,  -79.5450,  -15.2879,  130.9472,    4.3709,   39.1045,    1.5721, -110.5707,  -89.0214,  -49.4928,  -97.1643,  -60.9584,   12.8188,  -84.2307,   43.9421,   17.5309,   76.7845,   37.2269,  -75.2277, -133.9881,   45.5199,  -17.3671, -195.6561, -124.0021,   19.8215, -140.5438,   31.4895,   25.4298,  -54.5332,   26.9809, -143.9946, -146.2748, -170.7977, -196.1796, -196.4557,
    0.0034,  -89.2142,  -94.8014,  142.1574,   -4.5809,   26.4044,  -55.6405,   65.9269,   50.6390,  -13.9532, -171.7365,  -20.2510,  -84.2700,  -72.5377,  -42.8821,  -79.5429,  -15.2850,  130.9530,    4.3738,   39.1105,    1.5764, -110.5692,  -89.0282,  -49.4896,  -97.1650,  -60.9566,   12.8027,  -84.2403,   43.9382,   17.5374,   76.7634,   37.2126,  -75.2349, -133.9982,   45.5078,  -17.4040, -195.5634, -124.0236,   19.8119, -140.5546,   31.4834,   25.4112,  -54.5708,   26.9340, -144.0457, -146.3045, -170.8181, -196.1946, -196.4632,
    0.0074,   -1.7681,  -94.7939,  142.1567,   -4.5894,   26.4051,  -55.6451,   65.9462,   50.6276,  -13.9525, -171.7411,  -20.2582,  -84.2779,  -72.5477,  -42.8942,  -79.5529,  -15.2943,  130.9497,    4.3616,   39.0980,    1.5625, -110.5846,  -89.0490,  -49.5000,  -97.1782,  -60.9673,   12.7752,  -84.2643,   43.9249,   17.5334,   76.7344,   37.1919,  -75.2463, -134.0114,   45.4942,  -17.4336, -195.4719, -124.0439,   19.8061, -140.5656,   31.4791,   25.3901,  -54.5858,   26.9154, -144.0697, -146.3170, -170.8345, -196.2090, -196.4761,
    0.0011,   -1.7681,  -94.7843,  142.1599,   -4.5962,   26.4094,  -55.6476,   65.9469,   50.6183,  -13.9507, -171.7444,  -20.2643,  -84.2825,  -72.5548,  -42.9018,  -79.5575,  -15.2975,  130.9515,    4.3591,   39.0980,    1.5600, -110.5871,  -89.0583,  -49.5003,  -97.1814,  -60.9684,   12.7591,  -84.2772,   43.9239,   17.5424,   76.7180,   37.1833,  -75.2442, -134.0139,   45.4953,  -17.4387, -195.3682, -124.0500,   19.8101, -140.5599,   31.4959,   25.4073,  -54.5604,   26.9444, -144.0471, -146.2920, -170.8202, -196.1957, -196.4647,
    0.0040,   -1.7681,  -94.7757,  142.1639,   -4.6005,   26.4201,  -55.6519,   65.8979,   50.6083,  -13.9493, -171.7483,  -20.2703,  -84.2882,  -72.5623,  -42.9121,  -79.5643,  -15.3047,  130.9483,    4.3484,   39.0869,    1.5475, -110.6007,  -89.0769,  -49.5100,  -97.1918,  -60.9773,   12.7333,  -84.2993,   43.9110,   17.5388,   76.6883,   37.1622,  -75.2574, -134.0296,   45.4795,  -17.4522, -195.2841, -124.0786,   19.7865, -140.5721,   31.4873,   25.3891,  -54.5855,   26.9111, -144.0854, -146.3163, -170.8431, -196.2154, -196.4825,
    0.0062,   -1.7681,  -94.7614,  142.1685,   -4.6045,   26.4305,  -55.6537,   65.7696,   50.6001,  -13.9464, -171.7501,  -20.2729,  -84.2904,  -72.5645,  -42.9143,  -79.5640,  -15.3033,  130.9530,    4.3505,   39.0909,    1.5503, -110.5996,  -89.0837,  -49.5068,  -97.1925,  -60.9759,   12.7183,  -84.3086,   43.9099,   17.5467,   76.6697,   37.1504,  -75.2603, -134.0350,   45.4717,  -17.4590, -195.1883, -124.0929,   19.7833, -140.5742,   31.4902,   25.3859,  -54.5955,   26.8983, -144.1029, -146.3220, -170.8481, -196.2165, -196.4811,
   -0.0001,   -1.7681,  -94.7567,  142.1660,   -4.6127,   26.4355,  -55.6587,   65.5918,   50.5890,  -13.9461, -171.7561,  -20.2825,  -84.3004,  -72.5766,  -42.9289,  -79.5761,  -15.3147,  130.9462,    4.3355,   39.0759,    1.5346, -110.6157,  -89.1030,  -49.5168,  -97.2033,  -60.9845,   12.6940,  -84.3322,   43.9006,   17.5474,   76.6457,   37.1339,  -75.2649, -134.0425,   45.4667,  -17.4690, -195.0939, -124.1058,   19.7822, -140.5817,   31.4981,   25.3894,  -54.5765,   26.9215, -144.0868, -146.3034, -170.8442, -196.2147, -196.4843,
   71.0510,   -1.7681,  -28.1231,  170.0957,    5.3140,   29.8165,  -54.1431,   63.8233,   47.4554,  -19.2908, -179.1483,  -29.3595,  -94.8257,  -84.4424,  -56.0153,  -93.3949,  -29.8380,  115.8353,  -11.4655,   22.6425,  -15.1970, -127.5258, -106.2119,  -66.9451, -114.7531,  -78.7761,   -5.2879, -102.6067,   25.6258,   -0.9062,   58.0477,   18.4447,  -94.0315, -152.8552,   26.5471,  -36.4255, -214.0546, -143.2343,    0.4975, -159.8657,   12.1515,    5.1692,  -74.0730,    7.4111, -163.7553, -166.0069, -190.7480, -216.1732, -216.6073,
   81.5281,   -1.7681,  -29.0458,  169.9834,    5.2439,   29.8795,  -54.1595,   64.6620,   47.4912,  -19.2111, -179.0399,  -29.2189,  -94.6577,  -84.2493,  -55.7985,  -93.1635,  -29.5926,  116.1422,  -11.1934,   22.9290,  -14.9027, -127.2258, -105.9090,  -66.6257, -114.4298,  -78.4196,   -4.9682, -102.2812,   25.9656,   -0.5558,   58.3763,   18.7830,  -93.6806, -152.5043,   26.9015,  -36.0800, -213.5979, -142.8852,    0.8501, -159.5024,   12.5324,    5.8858,  -73.6849,    7.8024, -163.3673, -165.6171, -190.3542, -215.7941, -216.2268,
   80.3101,   -1.7681,  -29.1982,  170.0910,    5.2772,   29.9399,  -54.1413,   64.8851,   47.5112,  -19.1749, -178.9995,  -29.1696,  -94.6019,  -84.1863,  -55.7281,  -93.0916,  -29.5125,  116.2426,  -11.1061,   23.0216,  -14.8094, -127.1328, -105.8203,  -66.5259, -114.3304,  -78.3076,   -4.8805, -102.1872,   26.0679,   -0.4449,   58.4611,   18.8760,  -93.5776, -152.4045,   27.0009,  -35.9895, -213.3983, -142.7922,    0.9567, -159.3955,   12.6468,    6.1755,  -73.5844,    7.8957, -163.2775, -165.5141, -190.2473, -215.6857, -216.1124,
   79.8059,   -1.7681,  -29.0987,  170.2566,    5.3297,   29.9882,  -54.1198,   64.9846,   47.5180,  -19.1596, -178.9885,  -29.1624,  -94.5926,  -84.1774,  -55.7199,  -93.0827,  -29.5025,  116.2620,  -11.0968,   23.0309,  -14.8011, -127.1242, -105.8164,  -66.5120, -114.3190,  -78.2883,   -4.8820, -102.1857,   26.0793,   -0.4259,   58.4543,   18.8756,  -93.5687, -152.3992,   27.0084,  -35.9902, -213.2950, -142.7897,    0.9710, -159.3919,   12.6600,    6.2957,  -73.5916,    7.8818, -163.2957, -165.5184, -190.2480, -215.6854, -216.1095,
