X	Y	P
53.0100 -3.4875 96.3328
53.7075 -3.4875 94.0968
54.4050 -3.4875 90.9545
55.1025 -3.4875 89.6851
55.8000 -3.4875 89.2846
56.4975 -3.4875 93.6274
57.1950 -3.4875 102.5966
57.8925 -3.4875 108.6990
58.5900 -3.4875 109.5383
59.2875 -3.4875 108.6070
59.9850 -3.4875 100.4854
60.6825 -3.4875 96.5800
61.3800 -3.4875 99.6331
62.0775 -3.4875 102.6863
62.7750 -3.4875 102.7540
63.4725 -3.4875 102.4435
64.1700 -3.4875 105.2129
64.8675 -3.4875 106.5292
65.5650 -3.4875 109.5232
66.2625 -3.4875 113.7058
66.9600 -3.4875 120.8009
67.6575 -3.4875 112.9948
68.3550 -3.4875 107.9486
69.0525 -3.4875 110.0574
69.7500 -3.4875 98.8438
0.0000 -2.7900 116.5301
0.6975 -2.7900 106.5695
1.3950 -2.7900 96.1934
2.0925 -2.7900 88.2945
2.7900 -2.7900 79.7138
3.4875 -2.7900 63.7311
4.1850 -2.7900 70.2064
4.8825 -2.7900 77.0183
5.5800 -2.7900 77.2694
6.2775 -2.7900 63.8561
6.9750 -2.7900 66.1861
7.6725 -2.7900 68.6531
8.3700 -2.7900 77.4256
9.0675 -2.7900 89.9855
9.7650 -2.7900 97.1507
10.4625 -2.7900 98.0337
11.1600 -2.7900 100.4705
11.8575 -2.7900 106.5054
12.5550 -2.7900 111.4026
13.2525 -2.7900 109.6371
13.9500 -2.7900 107.8671
14.6475 -2.7900 108.5536
15.3450 -2.7900 109.2616
16.0425 -2.7900 111.2830
16.7400 -2.7900 113.7100
17.4375 -2.7900 111.0704
18.1350 -2.7900 104.9562
18.8325 -2.7900 101.1624
19.5300 -2.7900 100.5550
20.2275 -2.7900 99.9276
20.9250 -2.7900 99.2564
21.6225 -2.7900 98.7158
22.3200 -2.7900 101.7597
23.0175 -2.7900 104.8046
23.7150 -2.7900 102.5380
24.4125 -2.7900 99.5058
25.1100 -2.7900 94.7073
25.8075 -2.7900 89.2090
26.5050 -2.7900 89.8001
27.2025 -2.7900 95.2292
27.9000 -2.7900 99.3589
28.5975 -2.7900 101.4851
29.2950 -2.7900 102.5503
29.9925 -2.7900 100.3829
30.6900 -2.7900 98.4922
31.3875 -2.7900 99.4042
32.0850 -2.7900 100.3164
32.7825 -2.7900 97.2160
33.4800 -2.7900 93.7913
34.1775 -2.7900 95.2467
34.8750 -2.7900 98.2268
35.5725 -2.7900 98.8703
36.2700 -2.7900 97.9468
36.9675 -2.7900 97.6776
37.6650 -2.7900 98.2371
38.3625 -2.7900 98.9038
39.0600 -2.7900 99.8308
39.7575 -2.7900 100.4457
40.4550 -2.7900 99.2492
41.1525 -2.7900 98.0526
41.8500 -2.7900 98.9560
42.5475 -2.7900 99.8533
43.2450 -2.7900 94.2112
43.9425 -2.7900 87.2614
44.6400 -2.7900 90.7305
45.3375 -2.7900 99.1945
46.0350 -2.7900 102.5462
46.7325 -2.7900 101.2149
47.4300 -2.7900 103.3848
48.1275 -2.7900 111.6275
48.8250 -2.7900 118.6612
49.5225 -2.7900 121.1190
50.2200 -2.7900 122.5351
50.9175 -2.7900 107.9320
51.6150 -2.7900 93.3284
52.3125 -2.7900 93.9957
53.0100 -2.7900 96.1976
53.7075 -2.7900 94.2957
54.4050 -2.7900 91.1506
55.1025 -2.7900 89.7045
55.8000 -2.7900 89.3038
56.4975 -2.7900 93.1381
57.1950 -2.7900 102.1131
57.8925 -2.7900 108.6541
58.5900 -2.7900 109.4939
59.2875 -2.7900 109.0266
59.9850 -2.7900 100.9002
60.6825 -2.7900 92.7736
61.3800 -2.7900 99.4837
62.0775 -2.7900 102.5384
62.7750 -2.7900 102.7697
63.4725 -2.7900 102.4590
64.1700 -2.7900 105.1491
64.8675 -2.7900 106.4662
65.5650 -2.7900 109.3236
66.2625 -2.7900 113.5083
66.9600 -2.7900 121.1669
67.6575 -2.7900 113.3570
68.3550 -2.7900 107.8517
69.0525 -2.7900 109.9615
69.7500 -2.7900 98.8438
0.0000 -2.0925 151.8450
0.6975 -2.0925 112.0458
1.3950 -2.0925 101.0879
2.0925 -2.0925 91.2921
2.7900 -2.0925 82.4696
3.4875 -2.0925 61.3372
4.1850 -2.0925 68.0200
4.8825 -2.0925 74.7567
5.5800 -2.0925 76.7291
6.2775 -2.0925 77.0832
6.9750 -2.0925 65.0670
7.6725 -2.0925 67.6347
8.3700 -2.0925 74.5370
9.0675 -2.0925 87.2706
9.7650 -2.0925 96.8420
10.4625 -2.0925 97.7483
11.1600 -2.0925 99.2387
11.8575 -2.0925 105.3392
12.5550 -2.0925 111.4487
13.2525 -2.0925 109.9838
13.9500 -2.0925 108.1962
14.6475 -2.0925 108.4246
15.3450 -2.0925 109.1388
16.0425 -2.0925 110.9120
16.7400 -2.0925 113.3541
17.4375 -2.0925 111.9247
18.1350 -2.0925 105.7784
18.8325 -2.0925 101.2280
19.5300 -2.0925 100.6188
20.2275 -2.0925 99.9991
20.9250 -2.0925 99.3257
21.6225 -2.0925 98.6523
22.3200 -2.0925 101.4791
23.0175 -2.0925 104.5311
23.7150 -2.0925 102.8127
24.4125 -2.0925 99.7736
25.1100 -2.0925 95.1815
25.8075 -2.0925 89.6719
26.5050 -2.0925 89.3446
27.2025 -2.0925 94.7842
27.9000 -2.0925 99.1805
28.5975 -2.0925 101.3108
29.2950 -2.0925 102.7223
29.9925 -2.0925 100.5511
30.6900 -2.0925 98.4194
31.3875 -2.0925 99.3330
32.0850 -2.0925 100.2467
32.7825 -2.0925 97.4500
33.4800 -2.0925 94.0208
34.1775 -2.0925 95.0592
34.8750 -2.0925 98.0426
35.5725 -2.0925 98.9200
36.2700 -2.0925 97.9958
36.9675 -2.0925 97.6424
37.6650 -2.0925 98.2026
38.3625 -2.0925 98.8490
39.0600 -2.0925 99.7769
39.7575 -2.0925 100.5192
40.4550 -2.0925 99.3214
41.1525 -2.0925 98.1235
41.8500 -2.0925 98.8971
42.5475 -2.0925 99.7954
43.2450 -2.0925 94.5742
43.9425 -2.0925 87.6191
44.6400 -2.0925 90.3019
45.3375 -2.0925 98.7720
46.0350 -2.0925 102.6124
46.7325 -2.0925 101.2801
47.4300 -2.0925 102.9999
48.1275 -2.0925 111.2477
48.8250 -2.0925 118.5428
49.5225 -2.0925 121.0023
50.2200 -2.0925 123.1969
50.9175 -2.0925 108.5854
51.6150 -2.0925 93.9735
52.3125 -2.0925 93.8890
53.0100 -2.0925 96.0923
53.7075 -2.0925 94.4505
54.4050 -2.0925 91.3033
55.1025 -2.0925 89.7196
55.8000 -2.0925 89.3187
56.4975 -2.0925 92.7574
57.1950 -2.0925 101.7369
57.8925 -2.0925 108.6192
58.5900 -2.0925 109.4594
59.2875 -2.0925 109.3531
59.9850 -2.0925 101.2230
60.6825 -2.0925 93.0928
61.3800 -2.0925 99.3674
62.0775 -2.0925 102.4234
62.7750 -2.0925 102.7819
63.4725 -2.0925 102.4710
64.1700 -2.0925 105.0996
64.8675 -2.0925 106.4171
65.5650 -2.0925 109.1683
66.2625 -2.0925 113.3546
66.9600 -2.0925 121.4517
67.6575 -2.0925 113.6389
68.3550 -2.0925 107.7763
69.0525 -2.0925 109.8869
69.7500 -2.0925 98.8438
0.0000 -1.3950 164.3455
0.6975 -1.3950 116.1898
1.3950 -1.3950 104.7455
2.0925 -1.3950 93.4404
2.7900 -1.3950 84.4804
3.4875 -1.3950 75.4496
4.1850 -1.3950 66.4144
4.8825 -1.3950 73.2872
5.5800 -1.3950 76.3231
6.2775 -1.3950 76.7281
6.9750 -1.3950 64.2420
7.6725 -1.3950 66.8876
8.3700 -1.3950 72.4453
9.0675 -1.3950 85.3080
9.7650 -1.3950 96.6170
10.4625 -1.3950 97.5408
11.1600 -1.3950 98.4667
11.8575 -1.3950 104.4986
12.5550 -1.3950 110.6514
13.2525 -1.3950 110.2337
13.9500 -1.3950 108.4332
14.6475 -1.3950 108.3316
15.3450 -1.3950 109.0505
16.0425 -1.3950 110.6455
16.7400 -1.3950 113.0986
17.4375 -1.3950 112.5378
18.1350 -1.3950 106.3682
18.8325 -1.3950 101.2751
19.5300 -1.3950 100.6644
20.2275 -1.3950 100.0502
20.9250 -1.3950 99.3754
21.6225 -1.3950 98.7005
22.3200 -1.3950 101.2782
23.0175 -1.3950 104.3353
23.7150 -1.3950 103.0093
24.4125 -1.3950 99.9653
25.1100 -1.3950 95.5209
25.8075 -1.3950 90.0031
26.5050 -1.3950 89.0186
27.2025 -1.3950 94.4658
27.9000 -1.3950 99.0529
28.5975 -1.3950 101.1861
29.2950 -1.3950 102.8452
29.9925 -1.3950 100.6713
30.6900 -1.3950 98.4973
31.3875 -1.3950 99.2821
32.0850 -1.3950 100.1969
32.7825 -1.3950 97.6173
33.4800 -1.3950 94.1849
34.1775 -1.3950 94.9251
34.8750 -1.3950 97.9109
35.5725 -1.3950 98.9555
36.2700 -1.3950 98.0308
36.9675 -1.3950 97.6173
37.6650 -1.3950 98.1779
38.3625 -1.3950 98.8098
39.0600 -1.3950 99.7384
39.7575 -1.3950 100.5717
40.4550 -1.3950 99.3730
41.1525 -1.3950 98.1743
41.8500 -1.3950 98.8549
42.5475 -1.3950 99.7540
43.2450 -1.3950 94.8337
43.9425 -1.3950 87.8748
44.6400 -1.3950 89.9957
45.3375 -1.3950 98.4701
46.0350 -1.3950 102.6596
46.7325 -1.3950 101.3267
47.4300 -1.3950 102.7249
48.1275 -1.3950 110.9763
48.8250 -1.3950 118.4582
49.5225 -1.3950 120.9189
50.2200 -1.3950 123.3795
50.9175 -1.3950 109.0523
51.6150 -1.3950 94.4345
52.3125 -1.3950 93.8127
53.0100 -1.3950 96.0171
53.7075 -1.3950 94.5611
54.4050 -1.3950 91.4124
55.1025 -1.3950 89.7304
55.8000 -1.3950 89.3294
56.4975 -1.3950 92.4852
57.1950 -1.3950 101.4680
57.8925 -1.3950 108.5942
58.5900 -1.3950 109.4347
59.2875 -1.3950 109.5864
59.9850 -1.3950 101.4537
60.6825 -1.3950 93.3208
61.3800 -1.3950 99.2843
62.0775 -1.3950 102.3412
62.7750 -1.3950 102.7906
63.4725 -1.3950 102.4797
64.1700 -1.3950 105.0641
64.8675 -1.3950 106.3821
65.5650 -1.3950 109.0573
66.2625 -1.3950 113.2448
66.9600 -1.3950 121.6552
67.6575 -1.3950 113.8402
68.3550 -1.3950 107.7225
69.0525 -1.3950 109.8336
69.7500 -1.3950 98.8438
0.0000 -0.6975 172.1769
0.6975 -0.6975 118.8609
1.3950 -0.6975 107.0132
2.0925 -0.6975 95.2132
2.7900 -0.6975 85.7046
3.4875 -0.6975 76.5761
4.1850 -0.6975 65.4318
4.8825 -0.6975 72.3912
5.5800 -0.6975 76.0708
6.2775 -0.6975 76.5087
6.9750 -0.6975 63.7361
7.6725 -0.6975 66.4311
8.3700 -0.6975 71.1784
9.0675 -0.6975 84.1208
9.7650 -0.6975 96.4800
10.4625 -0.6975 97.4148
11.1600 -0.6975 98.3501
11.8575 -0.6975 103.9912
12.5550 -0.6975 110.1704
13.2525 -0.6975 110.3845
13.9500 -0.6975 108.5761
14.6475 -0.6975 108.2755
15.3450 -0.6975 108.9972
16.0425 -0.6975 110.4850
16.7400 -0.6975 112.9448
17.4375 -0.6975 112.9069
18.1350 -0.6975 106.7231
18.8325 -0.6975 101.3033
19.5300 -0.6975 100.6918
20.2275 -0.6975 100.0803
20.9250 -0.6975 99.4052
21.6225 -0.6975 98.7295
22.3200 -0.6975 101.1575
23.0175 -0.6975 104.2177
23.7150 -0.6975 103.1275
24.4125 -0.6975 100.0804
25.1100 -0.6975 95.7247
25.8075 -0.6975 90.2021
26.5050 -0.6975 88.8228
27.2025 -0.6975 94.2745
27.9000 -0.6975 98.9762
28.5975 -0.6975 101.1112
29.2950 -0.6975 102.9191
29.9925 -0.6975 100.7435
30.6900 -0.6975 98.5680
31.3875 -0.6975 99.2515
32.0850 -0.6975 100.1670
32.7825 -0.6975 97.7177
33.4800 -0.6975 94.2834
34.1775 -0.6975 94.8446
34.8750 -0.6975 97.8318
35.5725 -0.6975 98.9768
36.2700 -0.6975 98.0518
36.9675 -0.6975 97.6022
37.6650 -0.6975 98.1630
38.3625 -0.6975 98.7863
39.0600 -0.6975 99.7152
39.7575 -0.6975 100.6032
40.4550 -0.6975 99.4040
41.1525 -0.6975 98.2047
41.8500 -0.6975 98.8296
42.5475 -0.6975 99.7292
43.2450 -0.6975 94.9894
43.9425 -0.6975 88.0282
44.6400 -0.6975 89.8118
45.3375 -0.6975 98.2889
46.0350 -0.6975 102.6880
46.7325 -0.6975 101.3547
47.4300 -0.6975 102.5598
48.1275 -0.6975 110.8134
48.8250 -0.6975 118.4075
49.5225 -0.6975 120.8688
50.2200 -0.6975 123.3301
50.9175 -0.6975 109.3325
51.6150 -0.6975 94.7112
52.3125 -0.6975 93.7670
53.0100 -0.6975 95.9719
53.7075 -0.6975 94.6275
54.4050 -0.6975 91.4779
55.1025 -0.6975 89.7369
55.8000 -0.6975 89.3358
56.4975 -0.6975 92.3219
57.1950 -0.6975 101.3066
57.8925 -0.6975 108.5793
58.5900 -0.6975 109.4199
59.2875 -0.6975 109.7265
59.9850 -0.6975 101.5921
60.6825 -0.6975 93.4577
61.3800 -0.6975 99.2344
62.0775 -0.6975 102.2919
62.7750 -0.6975 102.7958
63.4725 -0.6975 102.4848
64.1700 -0.6975 105.0429
64.8675 -0.6975 106.3610
65.5650 -0.6975 108.9907
66.2625 -0.6975 113.1788
66.9600 -0.6975 121.7773
67.6575 -0.6975 113.9611
68.3550 -0.6975 107.6902
69.0525 -0.6975 109.8016
69.7500 -0.6975 98.8438
0.0000 -0.0000 174.8483
0.6975 -0.0000 140.1731
1.3950 -0.0000 107.7823
2.0925 -0.0000 95.8933
2.7900 -0.0000 86.1157
3.4875 -0.0000 76.9540
4.1850 -0.0000 65.1010
4.8825 -0.0000 72.0901
5.5800 -0.0000 75.9851
6.2775 -0.0000 76.4344
6.9750 -0.0000 63.5655
7.6725 -0.0000 66.2775
8.3700 -0.0000 70.7541
9.0675 -0.0000 83.7235
9.7650 -0.0000 96.4341
10.4625 -0.0000 97.3725
11.1600 -0.0000 98.3110
11.8575 -0.0000 103.8216
12.5550 -0.0000 110.0096
13.2525 -0.0000 110.4349
13.9500 -0.0000 108.6239
14.6475 -0.0000 108.2568
15.3450 -0.0000 108.9794
16.0425 -0.0000 110.4314
16.7400 -0.0000 112.8934
17.4375 -0.0000 113.0301
18.1350 -0.0000 106.8416
18.8325 -0.0000 101.3128
19.5300 -0.0000 100.7010
20.2275 -0.0000 100.0892
20.9250 -0.0000 99.4152
21.6225 -0.0000 98.7392
22.3200 -0.0000 101.1173
23.0175 -0.0000 104.1785
23.7150 -0.0000 103.1669
24.4125 -0.0000 100.1188
25.1100 -0.0000 95.7927
25.8075 -0.0000 90.2684
26.5050 -0.0000 88.7575
27.2025 -0.0000 94.2108
27.9000 -0.0000 98.9506
28.5975 -0.0000 101.0863
29.2950 -0.0000 102.9437
29.9925 -0.0000 100.7676
30.6900 -0.0000 98.5916
31.3875 -0.0000 99.2413
32.0850 -0.0000 100.1570
32.7825 -0.0000 97.7512
33.4800 -0.0000 94.3163
34.1775 -0.0000 94.8177
34.8750 -0.0000 97.8054
35.5725 -0.0000 98.9839
36.2700 -0.0000 98.0588
36.9675 -0.0000 97.5971
37.6650 -0.0000 98.1581
38.3625 -0.0000 98.7784
39.0600 -0.0000 99.7075
39.7575 -0.0000 100.6137
40.4550 -0.0000 99.4143
41.1525 -0.0000 98.2149
41.8500 -0.0000 98.8212
42.5475 -0.0000 99.7209
43.2450 -0.0000 95.0414
43.9425 -0.0000 88.0794
44.6400 -0.0000 89.7505
45.3375 -0.0000 98.2284
46.0350 -0.0000 102.6974
46.7325 -0.0000 101.3640
47.4300 -0.0000 102.5048
48.1275 -0.0000 110.7591
48.8250 -0.0000 118.3905
49.5225 -0.0000 120.8521
50.2200 -0.0000 123.3136
50.9175 -0.0000 109.4260
51.6150 -0.0000 94.8035
52.3125 -0.0000 93.7517
53.0100 -0.0000 95.9569
53.7075 -0.0000 94.6496
54.4050 -0.0000 91.4998
55.1025 -0.0000 89.7390
55.8000 -0.0000 89.3379
56.4975 -0.0000 92.2674
57.1950 -0.0000 101.2528
57.8925 -0.0000 108.5743
58.5900 -0.0000 109.4150
59.2875 -0.0000 109.7732
59.9850 -0.0000 101.6382
60.6825 -0.0000 93.5034
61.3800 -0.0000 99.2178
62.0775 -0.0000 102.2754
62.7750 -0.0000 102.7975
63.4725 -0.0000 102.4865
64.1700 -0.0000 105.0358
64.8675 -0.0000 106.3540
65.5650 -0.0000 108.9685
66.2625 -0.0000 113.1568
66.9600 -0.0000 121.8180
67.6575 -0.0000 114.0014
68.3550 -0.0000 107.6794
69.0525 -0.0000 109.7909
69.7500 -0.0000 98.8438
0.0000 0.6975 172.1769
0.6975 0.6975 118.8609
1.3950 0.6975 107.0132
2.0925 0.6975 95.2132
2.7900 0.6975 85.7046
3.4875 0.6975 76.5761
4.1850 0.6975 65.4318
4.8825 0.6975 72.3912
5.5800 0.6975 76.0708
6.2775 0.6975 76.5087
6.9750 0.6975 63.7361
7.6725 0.6975 66.4311
8.3700 0.6975 71.1784
9.0675 0.6975 84.1208
9.7650 0.6975 96.4800
10.4625 0.6975 97.4148
11.1600 0.6975 98.3501
11.8575 0.6975 103.9912
12.5550 0.6975 110.1704
13.2525 0.6975 110.3845
13.9500 0.6975 108.5761
14.6475 0.6975 108.2755
15.3450 0.6975 108.9972
16.0425 0.6975 110.4850
16.7400 0.6975 112.9448
17.4375 0.6975 112.9069
18.1350 0.6975 106.7231
18.8325 0.6975 101.3033
19.5300 0.6975 100.6918
20.2275 0.6975 100.0803
20.9250 0.6975 99.4052
21.6225 0.6975 98.7295
22.3200 0.6975 101.1575
23.0175 0.6975 104.2177
23.7150 0.6975 103.1275
24.4125 0.6975 100.0804
25.1100 0.6975 95.7247
25.8075 0.6975 90.2021
26.5050 0.6975 88.8228
27.2025 0.6975 94.2745
27.9000 0.6975 98.9762
28.5975 0.6975 101.1112
29.2950 0.6975 102.9191
29.9925 0.6975 100.7435
30.6900 0.6975 98.5680
31.3875 0.6975 99.2515
32.0850 0.6975 100.1670
32.7825 0.6975 97.7177
33.4800 0.6975 94.2834
34.1775 0.6975 94.8446
34.8750 0.6975 97.8318
35.5725 0.6975 98.9768
36.2700 0.6975 98.0518
36.9675 0.6975 97.6022
37.6650 0.6975 98.1630
38.3625 0.6975 98.7863
39.0600 0.6975 99.7152
39.7575 0.6975 100.6032
40.4550 0.6975 99.4040
41.1525 0.6975 98.2047
41.8500 0.6975 98.8296
42.5475 0.6975 99.7292
43.2450 0.6975 94.9894
43.9425 0.6975 88.0282
44.6400 0.6975 89.8118
45.3375 0.6975 98.2889
46.0350 0.6975 102.6880
46.7325 0.6975 101.3547
47.4300 0.6975 102.5598
48.1275 0.6975 110.8134
48.8250 0.6975 118.4075
49.5225 0.6975 120.8688
50.2200 0.6975 123.3301
50.9175 0.6975 109.3325
51.6150 0.6975 94.7112
52.3125 0.6975 93.7670
53.0100 0.6975 95.9719
53.7075 0.6975 94.6275
54.4050 0.6975 91.4779
55.1025 0.6975 89.7369
55.8000 0.6975 89.3358
56.4975 0.6975 92.3219
57.1950 0.6975 101.3066
57.8925 0.6975 108.5793
58.5900 0.6975 109.4199
59.2875 0.6975 109.7265
59.9850 0.6975 101.5921
60.6825 0.6975 93.4577
61.3800 0.6975 99.2344
62.0775 0.6975 102.2919
62.7750 0.6975 102.7958
63.4725 0.6975 102.4848
64.1700 0.6975 105.0429
64.8675 0.6975 106.3610
65.5650 0.6975 108.9907
66.2625 0.6975 113.1788
66.9600 0.6975 121.7773
67.6575 0.6975 113.9611
68.3550 0.6975 107.6902
69.0525 0.6975 109.8016
69.7500 0.6975 98.8438
0.0000 1.3950 164.3455
0.6975 1.3950 116.1898
1.3950 1.3950 104.7455
2.0925 1.3950 93.4404
2.7900 1.3950 84.4804
3.4875 1.3950 75.4496
4.1850 1.3950 66.4144
4.8825 1.3950 73.2872
5.5800 1.3950 76.3231
6.2775 1.3950 76.7281
6.9750 1.3950 64.2420
7.6725 1.3950 66.8876
8.3700 1.3950 72.4453
9.0675 1.3950 85.3080
9.7650 1.3950 96.6170
10.4625 1.3950 97.5408
11.1600 1.3950 98.4667
11.8575 1.3950 104.4986
12.5550 1.3950 110.6514
13.2525 1.3950 110.2337
13.9500 1.3950 108.4332
14.6475 1.3950 108.3316
15.3450 1.3950 109.0505
16.0425 1.3950 110.6455
16.7400 1.3950 113.0986
17.4375 1.3950 112.5378
18.1350 1.3950 106.3682
18.8325 1.3950 101.2751
19.5300 1.3950 100.6644
20.2275 1.3950 100.0502
20.9250 1.3950 99.3754
21.6225 1.3950 98.7005
22.3200 1.3950 101.2782
23.0175 1.3950 104.3353
23.7150 1.3950 103.0093
24.4125 1.3950 99.9653
25.1100 1.3950 95.5209
25.8075 1.3950 90.0031
26.5050 1.3950 89.0186
27.2025 1.3950 94.4658
27.9000 1.3950 99.0529
28.5975 1.3950 101.1861
29.2950 1.3950 102.8452
29.9925 1.3950 100.6713
30.6900 1.3950 98.4973
31.3875 1.3950 99.2821
32.0850 1.3950 100.1969
32.7825 1.3950 97.6173
33.4800 1.3950 94.1849
34.1775 1.3950 94.9251
34.8750 1.3950 97.9109
35.5725 1.3950 98.9555
36.2700 1.3950 98.0308
36.9675 1.3950 97.6173
37.6650 1.3950 98.1779
38.3625 1.3950 98.8098
39.0600 1.3950 99.7384
39.7575 1.3950 100.5717
40.4550 1.3950 99.3730
41.1525 1.3950 98.1743
41.8500 1.3950 98.8549
42.5475 1.3950 99.7540
43.2450 1.3950 94.8337
43.9425 1.3950 87.8748
44.6400 1.3950 89.9957
45.3375 1.3950 98.4701
46.0350 1.3950 102.6596
46.7325 1.3950 101.3267
47.4300 1.3950 102.7249
48.1275 1.3950 110.9763
48.8250 1.3950 118.4582
49.5225 1.3950 120.9189
50.2200 1.3950 123.3795
50.9175 1.3950 109.0523
51.6150 1.3950 94.4345
52.3125 1.3950 93.8127
53.0100 1.3950 96.0171
53.7075 1.3950 94.5611
54.4050 1.3950 91.4124
55.1025 1.3950 89.7304
55.8000 1.3950 89.3294
56.4975 1.3950 92.4852
57.1950 1.3950 101.4680
57.8925 1.3950 108.5942
58.5900 1.3950 109.4347
59.2875 1.3950 109.5864
59.9850 1.3950 101.4537
60.6825 1.3950 93.3208
61.3800 1.3950 99.2843
62.0775 1.3950 102.3412
62.7750 1.3950 102.7906
63.4725 1.3950 102.4797
64.1700 1.3950 105.0641
64.8675 1.3950 106.3821
65.5650 1.3950 109.0573
66.2625 1.3950 113.2448
66.9600 1.3950 121.6552
67.6575 1.3950 113.8402
68.3550 1.3950 107.7225
69.0525 1.3950 109.8336
69.7500 1.3950 98.8438
0.0000 2.0925 151.8450
0.6975 2.0925 112.0458
1.3950 2.0925 101.0880
2.0925 2.0925 91.2921
2.7900 2.0925 82.4696
3.4875 2.0925 61.3372
4.1850 2.0925 68.0200
4.8825 2.0925 74.7567
5.5800 2.0925 76.7291
6.2775 2.0925 77.0832
6.9750 2.0925 65.0670
7.6725 2.0925 67.6347
8.3700 2.0925 74.5370
9.0675 2.0925 87.2706
9.7650 2.0925 96.8420
10.4625 2.0925 97.7483
11.1600 2.0925 99.2387
11.8575 2.0925 105.3392
12.5550 2.0925 111.4487
13.2525 2.0925 109.9838
13.9500 2.0925 108.1962
14.6475 2.0925 108.4246
15.3450 2.0925 109.1388
16.0425 2.0925 110.9120
16.7400 2.0925 113.3541
17.4375 2.0925 111.9247
18.1350 2.0925 105.7784
18.8325 2.0925 101.2280
19.5300 2.0925 100.6188
20.2275 2.0925 99.9991
20.9250 2.0925 99.3257
21.6225 2.0925 98.6523
22.3200 2.0925 101.4791
23.0175 2.0925 104.5311
23.7150 2.0925 102.8127
24.4125 2.0925 99.7736
25.1100 2.0925 95.1815
25.8075 2.0925 89.6719
26.5050 2.0925 89.3446
27.2025 2.0925 94.7842
27.9000 2.0925 99.1805
28.5975 2.0925 101.3108
29.2950 2.0925 102.7223
29.9925 2.0925 100.5511
30.6900 2.0925 98.4194
31.3875 2.0925 99.3330
32.0850 2.0925 100.2467
32.7825 2.0925 97.4500
33.4800 2.0925 94.0208
34.1775 2.0925 95.0592
34.8750 2.0925 98.0426
35.5725 2.0925 98.9200
36.2700 2.0925 97.9958
36.9675 2.0925 97.6424
37.6650 2.0925 98.2026
38.3625 2.0925 98.8490
39.0600 2.0925 99.7769
39.7575 2.0925 100.5192
40.4550 2.0925 99.3214
41.1525 2.0925 98.1235
41.8500 2.0925 98.8971
42.5475 2.0925 99.7954
43.2450 2.0925 94.5742
43.9425 2.0925 87.6191
44.6400 2.0925 90.3019
45.3375 2.0925 98.7720
46.0350 2.0925 102.6124
46.7325 2.0925 101.2801
47.4300 2.0925 102.9999
48.1275 2.0925 111.2477
48.8250 2.0925 118.5428
49.5225 2.0925 121.0023
50.2200 2.0925 123.1969
50.9175 2.0925 108.5854
51.6150 2.0925 93.9735
52.3125 2.0925 93.8890
53.0100 2.0925 96.0923
53.7075 2.0925 94.4505
54.4050 2.0925 91.3033
55.1025 2.0925 89.7196
55.8000 2.0925 89.3187
56.4975 2.0925 92.7574
57.1950 2.0925 101.7369
