电流	  ,电压1	  ,电压2	  ,电压3	  ,电压4	  ,电压5	  ,电压6	  ,电压7	  ,电压8	  ,电压9	  ,电压10	  ,电压11	  ,电压12	  ,电压13	  ,电压14	  ,电压15	  ,电压16	  ,电压17	  ,电压18	  ,电压19	  ,电压20	  ,电压21	  ,电压22	  ,电压23	  ,电压24	  ,电压25	  ,电压26	  ,电压27	  ,电压28	  ,电压29	  ,电压30	  ,电压31	  ,电压32	  ,电压33	  ,电压34	  ,电压35	  ,电压36	  ,电压37	  ,电压38	  ,电压39	  ,电压40	  ,电压41	  ,电压42	  ,电压43	  ,电压44	  ,电压45	  ,电压46	  ,电压47	  ,电压48	  ,
90.4697800	,-276.1627808	,338.3962708	,43.2657318	,6.8881803	,6.2539282	,1.7217102	,1.4776306	,3.5359726	,5.5943146	,8.8438034	,6.4026947	,4.3018684	,4.5313339	,2.7222137	,5.1842041	,3.7236252	,2.2630463	,1.7914267	,2.6029053	,3.6487427	,3.3485165	,2.4171638	,2.7004948	,2.7385139	,2.7765331	,2.5755482	,2.3730793	,1.9813938	,1.4134355	,1.2257476	,1.1031284	,1.3528614	,1.6025944	,1.6587772	,1.6464434	,2.0497303	,1.7845783	,1.7383518	,1.8086643	,1.6202335	,1.4318027	,1.3240237	,1.3452029	,1.3370395	,1.3054996	,1.3298984	,1.4673190	,1.3676028	,
130.1167603	,483.1688232	,-289.0562134	,215.8932190	,20.0042496	,15.2162390	,6.7644196	,6.0628624	,8.9583054	,11.8537483	,16.6533852	,12.9308205	,9.7548218	,10.0549355	,7.3924904	,10.9309254	,8.8099022	,6.6888790	,6.0022459	,7.1274996	,8.6139126	,8.1649113	,6.8554974	,7.2229185	,7.2077656	,7.1926126	,6.9267702	,6.6512804	,6.0996981	,5.3110399	,5.0548906	,4.8893747	,5.2294054	,5.5694361	,5.6542597	,5.6288605	,6.1762018	,5.8098917	,5.7521524	,5.8492212	,5.5848322	,5.3204436	,5.2262325	,5.2396526	,5.2409954	,5.1753368	,5.2272015	,5.3758526	,5.3130016	,
147.0665436	,78.4468384	,246.9676514	,-292.1977539	,47.1860466	,20.8109474	,10.8583183	,9.5027771	,11.2665176	,13.0302582	,16.3441925	,13.6575851	,11.4529228	,11.6125374	,9.8189926	,12.0783672	,10.6738358	,9.2693043	,8.8240957	,9.5028744	,10.3813801	,10.0937185	,9.2802029	,9.4772358	,9.4646053	,9.4519749	,9.2799816	,9.1100903	,8.7952251	,8.3487606	,8.2046576	,8.1127682	,8.2836437	,8.4545193	,8.4874630	,8.4690027	,8.7249813	,8.5462170	,8.5137234	,8.5531063	,8.4236889	,8.2942715	,8.2575054	,8.2731438	,8.2645836	,8.2111320	,8.2553673	,8.3150749	,8.2922173	,
164.2227478	,25.5732880	,34.7170563	,52.8426819	,-246.7333984	,87.2599030	,20.8453712	,13.0873489	,13.1576538	,13.2279587	,15.5031357	,13.4484711	,11.8793144	,11.9351273	,10.7285843	,12.1073456	,11.1946335	,10.2819214	,10.0018320	,10.3705454	,10.8263397	,10.6490898	,10.1818810	,10.2572231	,10.2374382	,10.2176533	,10.1206799	,10.0252972	,9.8723202	,9.6680250	,9.5977049	,9.5567379	,9.6094494	,9.6621609	,9.6626034	,9.6463509	,9.7014675	,9.6522503	,9.6331844	,9.6334133	,9.5987148	,9.5640163	,9.5268440	,9.5573139	,9.5292530	,9.5186176	,9.5216389	,9.5349293	,9.4963703	,
141.5845184	,21.2494812	,25.0078430	,21.7273254	,72.4364319	,-246.8269043	,143.1910248	,30.3553200	,19.3230667	,10.0375671	,13.2491913	,9.8195801	,7.3685417	,7.4205513	,5.6165695	,7.6515846	,6.3070755	,5.6383057	,5.2258596	,5.7773228	,6.4817047	,6.2205791	,5.5256920	,5.6569800	,5.6340942	,5.6112084	,5.4678922	,5.3292356	,5.0844922	,4.7544465	,4.6441636	,4.5779500	,4.6869016	,4.7958531	,4.8125615	,4.7911377	,4.9397054	,4.8288274	,4.8028646	,4.8206029	,4.7453389	,4.6700749	,4.6272058	,4.6467981	,4.6244745	,4.6102533	,4.6189966	,4.6494074	,4.6193323	,
141.4968719	,14.9148865	,16.6922455	,13.3780670	,17.8118134	,139.9290314	,-259.1331177	,122.3408051	,33.7284393	,12.2901001	,14.4207382	,10.4496918	,8.0938568	,8.0664749	,6.4767685	,8.1320381	,6.9871330	,6.4217377	,6.0788240	,6.4955502	,7.0119781	,6.7992439	,6.2576790	,6.3343945	,6.3203392	,6.3062840	,6.1928444	,6.0870094	,5.9141045	,5.6906281	,5.6124878	,5.5688133	,5.6269112	,5.6850090	,5.6869469	,5.6653700	,5.7265358	,5.6708565	,5.6519890	,5.6509819	,5.6137581	,5.5765343	,5.5429173	,5.5730705	,5.5407372	,5.5359764	,5.5340843	,5.5398369	,5.5125084	,
155.4626007	,16.1177368	,17.5444336	,13.4135132	,12.6044617	,32.8818436	,131.0781555	,-259.0244751	,232.4522705	,32.8676300	,28.5885162	,15.7378387	,10.7005157	,10.4870338	,7.5774918	,10.4490852	,8.4295387	,7.4433136	,6.8467188	,7.5591578	,8.4716644	,8.1013680	,7.1763840	,7.3127298	,7.2526932	,7.1926565	,7.0115614	,6.8361616	,6.5281630	,6.1233721	,5.9854155	,5.9074354	,6.0318251	,6.1562147	,6.1825666	,6.1253357	,6.3311262	,6.2054014	,6.1700163	,6.1793928	,6.1243696	,6.0693464	,6.0261817	,6.0412326	,6.0214419	,6.0086703	,6.0117526	,6.0390048	,6.0083194	,
156.5117188	,18.4230804	,19.8261719	,14.1902771	,11.6236420	,20.1970596	,34.9392624	,229.5121765	,-269.4389038	,195.9188080	,93.1136627	,27.9594421	,14.5911083	,13.6566658	,7.9731293	,13.2204056	,9.4562607	,7.6381836	,6.5434275	,7.8291669	,9.5244293	,8.8461914	,7.1720734	,7.4383693	,7.2998314	,7.1612935	,6.8369527	,6.5225835	,5.9426122	,5.1768861	,4.9238648	,4.7748799	,5.0397191	,5.3045583	,5.3588643	,5.3161097	,5.7027822	,5.4231114	,5.3693242	,5.4240499	,5.2308736	,5.0376973	,4.9727664	,4.9706893	,4.9671340	,4.9335799	,4.9508529	,5.0222487	,4.9899459	,
154.2903137	,11.9703217	,12.6110077	,10.1278076	,8.8334064	,11.5479622	,12.9207687	,31.9189987	,190.2043762	,-298.3751831	,263.1484375	,34.9154968	,14.1553326	,12.4564705	,8.2585526	,11.5356236	,8.8894920	,7.8518524	,7.1737471	,7.8759718	,8.7834778	,8.3758678	,7.4045029	,7.5231719	,7.4436264	,7.3640809	,7.1726823	,6.9981065	,6.7004075	,6.3211007	,6.1970706	,6.1259294	,6.2287583	,6.3315873	,6.3527818	,6.2952523	,6.4690690	,6.3595185	,6.3301606	,6.3246903	,6.2914338	,6.2581773	,6.2217669	,6.2308269	,6.2150950	,6.2068400	,6.2036510	,6.2191539	,6.1898570	,
163.2411804	,17.6330261	,18.4735870	,13.5111237	,10.7258186	,15.1517754	,15.4147034	,28.8988571	,96.5132599	,274.9894104	,-275.3623657	,200.4846954	,37.8499756	,25.2174358	,11.7677078	,19.9333954	,13.1774254	,10.2761993	,8.5274811	,10.3389769	,12.7339783	,11.6945648	,9.2443695	,9.5703897	,9.3170319	,9.0636740	,8.6073408	,8.1686201	,7.3687849	,6.3167334	,5.9786196	,5.7786207	,6.1286116	,6.4786024	,6.5651503	,6.4817028	,7.0351820	,6.6595411	,6.5854139	,6.6487532	,6.4251738	,6.2015944	,6.1228485	,6.1117973	,6.1123772	,6.0692711	,6.0896721	,6.1835594	,6.1460991	,
145.7798309	,12.7997513	,13.3011322	,10.3489990	,8.6958342	,10.9872627	,10.6755524	,14.8370972	,26.9881134	,32.3630981	,176.5249329	,-266.2543335	,125.4680481	,40.8969574	,13.4033813	,20.2260284	,13.0824089	,10.2242279	,8.5902424	,10.0734825	,12.0222321	,11.1011276	,9.0144310	,9.2301741	,9.0025253	,8.7748766	,8.3732824	,8.0106726	,7.3753271	,6.5559549	,6.2886705	,6.1348639	,6.3862524	,6.6376410	,6.6999426	,6.6225858	,7.0190191	,6.7502356	,6.6896811	,6.7262793	,6.5816870	,6.4370947	,6.3792453	,6.3738837	,6.3675971	,6.3404365	,6.3501258	,6.4063544	,6.3749061	,
161.2140961	,11.1339722	,11.5140381	,9.7861328	,8.8251152	,10.1649475	,9.9243927	,12.0317612	,17.0659332	,15.6533508	,38.3864441	,136.3440247	,-233.0214233	,181.0205688	,22.5683289	,23.7545586	,14.3541718	,11.2724915	,9.7054157	,10.9073820	,12.4570923	,11.6396914	,9.8696136	,9.9838753	,9.7675781	,9.5512810	,9.2231369	,8.9286957	,8.4358749	,7.8150892	,7.6145935	,7.5008926	,7.6640320	,7.8271713	,7.8571396	,7.8416710	,7.9901123	,7.8344650	,7.7973862	,7.8165665	,7.6820984	,7.5476303	,7.5056968	,7.5039706	,7.4923587	,7.4791903	,7.4771304	,7.4975009	,7.4696078	,
