电流	  ,电压1	  ,电压2	  ,电压3	  ,电压4	  ,电压5	  ,电压6	  ,电压7	  ,电压8	  ,电压9	  ,电压10	  ,电压11	  ,电压12	  ,电压13	  ,电压14	  ,电压15	  ,电压16	  ,电压17	  ,电压18	  ,电压19	  ,电压20	  ,电压21	  ,电压22	  ,电压23	  ,电压24	  ,电压25	  ,电压26	  ,电压27	  ,电压28	  ,电压29	  ,电压30	  ,电压31	  ,电压32	  ,电压33	  ,电压34	  ,电压35	  ,电压36	  ,电压37	  ,电压38	  ,电压39	  ,电压40	  ,电压41	  ,电压42	  ,电压43	  ,电压44	  ,电压45	  ,电压46	  ,电压47	  ,电压48	  ,
98.6333084	,-614.8166504	,93.0251999	,72.4562149	,64.5911942	,61.2433472	,58.2802658	,56.1336212	,52.1231842	,47.6077576	,49.2106323	,50.1025238	,49.8232384	,49.5965881	,49.3505096	,48.9099960	,47.6356277	,46.8637695	,47.3097382	,47.0422363	,46.8203430	,47.0387688	,47.1030273	,47.1006546	,46.1823425	,45.2640305	,45.3783875	,45.4084396	,45.2745285	,45.4293900	,45.3700714	,45.2834244	,45.0767441	,44.8700638	,44.8107033	,44.8680000	,44.8459663	,44.8621063	,44.8327599	,44.7169456	,44.6092415	,44.5015373	,44.3687859	,44.5132408	,44.5094872	,44.2965050	,44.0797234	,43.9985161	,44.0445976	,
98.2348709	,91.7059021	,-606.8238525	,195.9230804	,98.6093750	,69.7921906	,63.4772873	,59.6299591	,54.7007751	,49.6218567	,50.5480804	,51.4522247	,51.0679436	,50.7680359	,50.4639435	,49.9480515	,48.5756378	,47.7451630	,48.2338867	,47.9427795	,47.7436523	,47.9058685	,47.9715729	,47.9484024	,47.0438843	,46.1393661	,46.2400665	,46.2660446	,46.1423111	,46.2748947	,46.2171860	,46.1391907	,45.9403152	,45.7414398	,45.6903076	,45.7317200	,45.7104034	,45.7097168	,45.6917877	,45.5956573	,45.5072174	,45.4187775	,45.3139038	,45.4312744	,45.4277267	,45.2685699	,45.0803986	,45.0135193	,45.1188965	,
101.3538284	,74.9456482	,197.3802643	,-586.0559082	,251.2864990	,92.2949982	,75.6690369	,67.4540939	,59.9093323	,52.9811401	,53.0884094	,54.2877045	,53.6903572	,53.2381439	,52.7956696	,52.0493546	,50.1401215	,49.1127014	,49.8169556	,49.3926392	,49.1248779	,49.3312302	,49.4382172	,49.3873978	,48.2668457	,47.1462936	,47.2684097	,47.3262253	,47.1718369	,47.3458176	,47.2720871	,47.1581879	,46.9077225	,46.6572571	,46.6005707	,46.6695099	,46.6447144	,46.6417389	,46.6331711	,46.5376740	,46.4378815	,46.3380890	,46.2339325	,46.3346863	,46.2935104	,46.0533447	,45.8558655	,45.7491760	,45.7437134	,
72.3209839	,47.5299683	,71.0512848	,176.9250488	,-604.8608398	,181.8316040	,86.0667801	,59.9956436	,48.5147552	,41.0409546	,39.5793915	,40.7037811	,40.0063286	,39.5013428	,39.0129623	,38.2254333	,36.2850113	,35.3472748	,36.0677338	,35.6273804	,35.3572617	,35.5580826	,35.6610565	,35.6058655	,34.6685791	,35.0834045	,35.1968842	,35.2639771	,35.1127930	,35.2917328	,35.2173309	,35.1043015	,34.8612976	,34.6182938	,34.5670013	,34.6396942	,34.6124725	,34.6080971	,34.6067505	,34.5172348	,34.4290771	,34.3409195	,34.2593155	,34.3601761	,34.3383560	,34.1517258	,33.9091873	,33.7886429	,33.8589554	,
76.2295609	,47.3979797	,52.9378510	,68.2722092	,188.1419373	,-613.2005615	,513.3302002	,128.6342773	,68.1878662	,50.4858551	,45.1553802	,46.7541809	,45.3870010	,44.4165497	,43.5364609	,42.1717911	,38.9823990	,37.6392670	,38.7168274	,38.0254669	,37.5450211	,37.9040604	,38.0517426	,37.9713135	,36.5833435	,37.1578674	,37.3168335	,37.4416962	,37.2133484	,37.4811859	,37.3743820	,37.1901245	,36.8354645	,36.4808044	,36.4109039	,36.5294800	,36.4990692	,36.4978561	,36.4996758	,36.3924332	,36.2779083	,36.1633835	,36.0875626	,36.2106094	,36.1806412	,35.9698410	,35.5362167	,35.3127518	,35.6157608	,
71.3748398	,42.6776276	,45.5399628	,52.8648643	,83.9920959	,478.0768738	,-593.9008789	,310.9164734	,84.9941559	,52.1222382	,44.1921692	,45.5501099	,43.9285469	,42.8022461	,41.8216248	,40.3488083	,37.0832520	,35.7380829	,36.7651367	,36.0915375	,35.6067467	,35.9457092	,36.0792694	,35.9912567	,34.6613770	,35.1957245	,35.3403320	,35.4525146	,35.2308350	,35.4725647	,35.3665009	,35.1883469	,34.8501587	,34.5119705	,34.4419708	,34.5392761	,34.4976196	,34.4836082	,34.4797440	,34.3728790	,34.2657013	,34.1585236	,34.0954742	,34.2083282	,34.1908722	,34.0147858	,33.6345978	,33.4393311	,33.7190552	,
78.7872238	,45.6591644	,47.5154266	,52.3431053	,65.2109985	,132.8782196	,339.9395752	,-606.1823730	,197.1543579	,72.4335632	,53.1224518	,54.0727234	,51.4220428	,49.6319580	,48.1657486	,46.0636368	,41.6734314	,39.9342194	,41.3131409	,40.3653717	,39.7395020	,40.1436615	,40.2968292	,40.1713867	,38.5150452	,39.1701202	,39.3329315	,39.4777985	,39.1983643	,39.4925537	,39.3619843	,39.1408005	,38.7269440	,38.3130875	,38.2376633	,38.3598099	,38.3122025	,38.3000107	,38.2969284	,38.1779251	,38.0500259	,37.9221268	,37.8533096	,37.9554520	,37.9033165	,37.6498642	,37.2311478	,36.9853592	,37.2186661	,
73.0228729	,40.0776215	,41.0842438	,43.8747940	,49.7013855	,66.3125458	,86.6240082	,180.9227295	,-624.1757813	,156.8626251	,59.1568298	,55.4159470	,51.0456085	,48.3616333	,46.3773651	,43.7574463	,38.7249527	,36.7900085	,38.3117523	,37.2382813	,36.5931320	,36.9384232	,37.0926819	,36.9127884	,35.2619324	,35.8816681	,36.0330734	,36.1761475	,35.8853912	,36.1746979	,36.0389099	,35.8133698	,35.4030151	,34.9926605	,34.9137611	,35.0391884	,34.9967232	,34.9888687	,34.9870567	,34.8749657	,34.7527199	,34.6304741	,34.5686150	,34.6705132	,34.6230621	,34.3993034	,33.9527550	,33.7029076	,34.0091820	,
89.0345612	,45.8322906	,46.5178223	,48.5357361	,52.6113586	,61.3631287	,66.4109650	,82.9823761	,190.3582916	,-614.9699707	,119.7800903	,72.2554932	,63.1611938	,58.6228333	,55.6611557	,52.2363777	,46.2078094	,43.9662933	,45.5292664	,44.3486023	,43.5540733	,43.9544563	,44.0727997	,43.8834000	,42.0304871	,42.7410278	,42.8776855	,43.0076752	,42.6949768	,42.9617004	,42.8174744	,42.5813293	,42.1539307	,41.7265320	,41.6386223	,41.7427635	,41.6850243	,41.6635551	,41.6504288	,41.5275764	,41.3982811	,41.2689857	,41.1989479	,41.2454262	,41.1515656	,40.8020210	,40.5614815	,40.3592720	,40.2708321	,
