电流	  ,电压1	  ,电压2	  ,电压3	  ,电压4	  ,电压5	  ,电压6	  ,电压7	  ,电压8	  ,电压9	  ,电压10	  ,电压11	  ,电压12	  ,电压13	  ,电压14	  ,电压15	  ,电压16	  ,电压17	  ,电压18	  ,电压19	  ,电压20	  ,电压21	  ,电压22	  ,电压23	  ,电压24	  ,电压25	  ,电压26	  ,电压27	  ,电压28	  ,电压29	  ,电压30	  ,电压31	  ,电压32	  ,电压33	  ,电压34	  ,电压35	  ,电压36	  ,电压37	  ,电压38	  ,电压39	  ,电压40	  ,电压41	  ,电压42	  ,电压43	  ,电压44	  ,电压45	  ,电压46	  ,电压47	  ,电压48	  ,
149.3899994	,-38.2862968	,1144.4733887	,443.9313049	,246.3756104	,137.2802429	,96.1009521	,50.5987740	,7.3999481	,-13.1990147	,-29.4165897	,-49.4461403	,-49.7412415	,-53.5705338	,-55.3281975	,-56.8099899	,-58.5720024	,-58.6646500	,-58.6279602	,-59.1959076	,-59.6249237	,-60.8959961	,-61.4329071	,-62.8360901	,-67.4940338	,-66.1939392	,-67.1025620	,-67.4169769	,-67.4248886	,-68.1791077	,-68.5296326	,-68.7638092	,-69.4660187	,-70.5172195	,-70.7399368	,-70.9118881	,-70.9539032	,-70.6345673	,-70.3572464	,-70.9105377	,-71.8500061	,-72.1094437	,-72.4475861	,-72.5064392	,-72.8796692	,-73.2073822	,-73.5510178	,-74.2604675	,-75.4708633	,
132.9937134	,1019.0032349	,26.4219055	,760.6185303	,342.1816101	,174.5901642	,120.2616043	,66.3056335	,19.4782028	,-2.2192364	,-19.3406487	,-39.2295380	,-39.9395447	,-43.7877045	,-45.7138672	,-47.1184959	,-48.8776970	,-48.8971558	,-48.9193268	,-49.3669128	,-49.8457642	,-50.9146118	,-51.5038300	,-53.1373825	,-57.5563736	,-56.3484497	,-57.1975975	,-57.5018463	,-57.5170441	,-58.2220459	,-58.5631332	,-58.7999420	,-59.5238495	,-60.4518509	,-60.5971222	,-60.7445908	,-60.7753258	,-60.4830093	,-60.2110977	,-60.7192688	,-61.5864410	,-61.8766174	,-62.1158028	,-62.2300911	,-62.4958496	,-62.8240166	,-63.1197586	,-63.7874680	,-64.8054657	,
160.0967255	,489.0404663	,928.7475586	,44.5834084	,1071.8223877	,412.9105225	,252.5542908	,120.9768372	,53.3051262	,20.8466644	,-2.8434334	,-31.0925674	,-32.2400665	,-37.8097992	,-40.8076553	,-42.8484497	,-45.4294701	,-45.5638046	,-45.6700745	,-46.2465363	,-46.9583435	,-48.2751770	,-49.1504822	,-51.6187744	,-57.5355530	,-55.9672623	,-57.0943298	,-57.5102234	,-57.5277328	,-58.4345093	,-58.8558464	,-59.1217003	,-59.9204712	,-61.0512161	,-61.3560410	,-61.5931320	,-61.6523628	,-61.2778358	,-60.9265709	,-61.5958939	,-62.7621689	,-63.1369629	,-63.4414444	,-63.6101799	,-63.9698792	,-64.3707123	,-64.7641754	,-65.6157227	,-66.8493347	,
154.1901855	,274.3400574	,415.2856445	,1039.9100342	,-33.1362839	,757.3006592	,395.1849670	,164.8103943	,79.1596756	,39.9191360	,12.4736328	,-18.9038506	,-20.7494965	,-27.0399246	,-30.5649796	,-32.7819595	,-35.6224022	,-35.6894035	,-35.8997269	,-36.3709564	,-37.2164917	,-38.3556213	,-39.3907623	,-42.4269600	,-48.5226212	,-46.9647369	,-48.1143074	,-48.5466881	,-48.5725861	,-49.4681320	,-49.8986130	,-50.1750374	,-50.9734344	,-52.0274582	,-52.3360901	,-52.5825119	,-52.6437607	,-52.2801437	,-51.9149246	,-52.5850449	,-53.7585068	,-54.1398239	,-54.4376869	,-54.6205254	,-54.9621315	,-55.3541336	,-55.7399063	,-56.5491867	,-57.7195282	,
185.9036865	,201.2002563	,271.5150146	,493.1518555	,923.1371460	,42.5158730	,1174.7834473	,344.2813110	,164.5746002	,91.4024658	,44.9603920	,-4.6579247	,-9.1070709	,-18.9789963	,-24.8092308	,-27.9955597	,-32.1807480	,-32.0009460	,-32.5044556	,-32.8091354	,-34.2108917	,-35.2618103	,-36.9457855	,-42.1242294	,-50.3452225	,-48.3706436	,-49.8804169	,-50.4718857	,-50.5270538	,-51.6684875	,-52.2181816	,-52.5772629	,-53.5897217	,-54.8591309	,-55.2692261	,-55.6059227	,-55.6912460	,-55.2361832	,-54.7458992	,-55.6117058	,-57.1410751	,-57.6329842	,-57.9805069	,-58.2393837	,-58.6953621	,-59.1712723	,-59.6561661	,-60.6546249	,-62.0409775	,
191.2028198	,159.0287018	,205.7918854	,320.8787842	,502.9225159	,1209.0700684	,-9.0377026	,547.3123169	,243.7628784	,136.2804871	,72.5395508	,9.4890976	,2.1212921	,-10.2379379	,-17.7044525	,-21.3293686	,-26.2200890	,-25.5911560	,-26.3448868	,-26.2645512	,-28.0850983	,-28.7143326	,-30.8940887	,-37.8510208	,-47.0701294	,-44.9679260	,-46.6062965	,-47.2590408	,-47.3294067	,-48.5400696	,-49.1321220	,-49.5474663	,-50.6212463	,-51.9435692	,-52.4156570	,-52.8087158	,-52.9027290	,-52.4272385	,-51.8801613	,-52.8225517	,-54.4888535	,-55.0278664	,-55.4016304	,-55.6936798	,-56.1754265	,-56.6679001	,-57.1802750	,-58.2128601	,-59.6321716	,
206.0689392	,115.9917908	,145.4298859	,184.3697815	,240.5932617	,393.3260498	,595.5185547	,23.4366074	,694.5544434	,343.0760803	,183.8174286	,58.4243469	,36.1686401	,13.9098053	,0.2717323	,-4.3809891	,-11.3061142	,-8.3336449	,-10.0066223	,-7.9978352	,-11.4432526	,-10.0657959	,-14.1590424	,-28.1689186	,-40.6874542	,-38.3408585	,-40.4579887	,-41.3589706	,-41.5267563	,-42.9274597	,-43.6461525	,-44.0823746	,-45.3123627	,-46.7790222	,-47.3435440	,-47.8748169	,-47.9847641	,-47.4476776	,-46.7169266	,-47.8624954	,-49.8899384	,-50.5586548	,-50.9748230	,-51.3443222	,-51.9029770	,-52.4495468	,-53.0248184	,-54.1340637	,-55.6425095	,
199.4594116	,73.4104004	,89.2633362	,112.9344864	,140.5806274	,206.7740784	,279.3237915	,688.4576416	,16.6776199	,817.7813110	,396.6781311	,149.2102661	,94.8147888	,57.5093613	,34.6781235	,30.3463135	,21.5265808	,12.7068481	,9.6218433	,15.9335461	,9.7614460	,15.5134220	,8.1243839	,-18.4788609	,-35.5243225	,-52.5697861	,-55.2495155	,-56.4505196	,-56.7514801	,-58.2843246	,-59.1215401	,-59.5895767	,-60.9282532	,-62.2669296	,-62.9513626	,-63.6689186	,-63.7946320	,-63.2066002	,-62.2416992	,-63.6005936	,-66.0030823	,-68.4055710	,-68.8934479	,-69.3153763	,-69.9296646	,-70.4888840	,-71.0880356	,-72.1995544	,-73.7000732	,
158.0280457	,43.4753113	,51.9914246	,64.6508789	,78.1988831	,109.0989151	,139.9592285	,284.0701599	,650.8884277	,7.5891323	,739.9586182	,217.9956665	,127.3289490	,76.8190765	,47.7133675	,43.1590004	,34.1496429	,25.1402855	,21.6091347	,29.5937614	,22.7319374	,30.3684998	,22.1513100	,-7.9355736	,-24.7474403	,-41.5593071	,-44.0961838	,-45.2717056	,-45.6094704	,-46.9304848	,-47.6847801	,-48.0586357	,-49.1953926	,-50.3321495	,-50.9803581	,-51.6919899	,-51.8005524	,-51.2970963	,-50.3560715	,-51.6018906	,-53.7994385	,-55.9969864	,-56.4392052	,-56.7936859	,-57.3287201	,-57.8092346	,-58.3080902	,-59.2187996	,-60.4247360	,
169.6798096	,34.7159119	,40.7465324	,50.9186554	,60.7182465	,81.2981796	,100.7169952	,180.3642883	,349.6593933	,791.9882202	,-4.5922108	,501.5314636	,236.6263123	,132.4604645	,77.5347061	,68.3633575	,54.5742416	,40.7851257	,35.6588135	,46.6799088	,37.3549271	,48.3123932	,37.2204895	,-3.5972939	,-24.9166260	,-46.2359581	,-49.3584061	,-50.8568268	,-51.3243294	,-52.8417244	,-53.7332497	,-54.1219864	,-55.4196053	,-56.7172241	,-57.5424728	,-58.4808807	,-58.6149063	,-58.0318146	,-56.8313675	,-58.3535080	,-61.0387306	,-63.7239532	,-64.2377167	,-64.6748962	,-65.3021469	,-65.8498764	,-66.4184189	,-67.4268646	,-68.7683487	,
157.8256226	,20.1114807	,23.2211761	,28.4639816	,33.2350922	,42.3768616	,50.6931000	,80.8001633	,139.4201202	,230.9322510	,470.0447388	,14.3600121	,341.2891235	,172.3798676	,105.8382263	,109.9850693	,102.6294861	,95.2739029	,85.7610550	,119.1676102	,98.7690048	,130.7927856	,105.6414566	,9.3776932	,-30.4112930	,-70.2002869	,-75.5609436	,-78.2063828	,-79.1546783	,-81.2061005	,-82.5481720	,-83.0513306	,-84.7661514	,-86.4809723	,-87.6819992	,-89.1811066	,-89.3300629	,-88.4831238	,-86.3708878	,-88.6679993	,-92.7346268	,-96.8012543	,-97.5153122	,-98.1566467	,-99.0034866	,-99.6807709	,-100.3827133	,-101.5711975	,-103.1306152	,
198.9420776	,23.1914520	,26.4119797	,32.6007996	,37.6689453	,46.8572311	,54.5582733	,78.9387970	,120.6121445	,176.8995514	,285.1615906	,426.0110779	,-46.4492455	,598.2559814	,220.1051025	,151.2328644	,95.9273376	,96.2622452	,86.3120956	,90.5327911	,79.8478394	,87.4570007	,76.1119614	,36.6588707	,13.1892471	,15.9103498	,12.5090637	,10.7511215	,10.1707306	,8.5143433	,7.5618820	,7.3790703	,5.8933563	,3.8207855	,2.5850983	,1.2439117	,1.0397110	,1.6625214	,3.1000061	,1.2217216	,-2.0646477	,-3.2137985	,-3.8288155	,-4.3893676	,-5.1307974	,-5.7539864	,-6.4049072	,-7.5280647	,-8.9983215	,
192.7045441	,19.0584259	,21.4825058	,26.3408661	,30.0892639	,36.6305542	,41.8722992	,57.1268272	,81.7910309	,110.8776779	,159.4711914	,209.1684875	,578.0854492	,25.5890789	,375.2765503	,218.6830139	,116.1278381	,99.9166412	,86.0269547	,81.5572586	,71.7371597	,73.8012085	,64.6745911	,35.4390907	,14.3224792	,17.1035767	,13.9781952	,12.3441963	,11.8294220	,10.1725693	,9.2413101	,8.9765320	,7.5059433	,5.5366821	,4.3666382	,3.1056824	,2.9029541	,3.4849930	,4.8046188	,3.0248375	,-0.0845032	,-1.1738205	,-1.7651596	,-2.2866945	,-3.0174174	,-3.6184101	,-4.2451324	,-5.3351898	,-6.7420654	,
