电流	  ,电压1	  ,电压2	  ,电压3	  ,电压4	  ,电压5	  ,电压6	  ,电压7	  ,电压8	  ,电压9	  ,电压10	  ,电压11	  ,电压12	  ,电压13	  ,电压14	  ,电压15	  ,电压16	  ,电压17	  ,电压18	  ,电压19	  ,电压20	  ,电压21	  ,电压22	  ,电压23	  ,电压24	  ,电压25	  ,电压26	  ,电压27	  ,电压28	  ,电压29	  ,电压30	  ,电压31	  ,电压32	  ,电压33	  ,电压34	  ,电压35	  ,电压36	  ,电压37	  ,电压38	  ,电压39	  ,电压40	  ,电压41	  ,电压42	  ,电压43	  ,电压44	  ,电压45	  ,电压46	  ,电压47	  ,电压48	  ,
128.0468903	,-60.5731201	,464.8511963	,250.6899872	,167.9117126	,120.8362579	,73.8069153	,53.1069412	,36.7180405	,23.4985657	,15.0571823	,7.8234406	,1.6997986	,-2.9003754	,-8.8715973	,-12.9411469	,-17.1026459	,-19.4953918	,-19.7001190	,-20.1407013	,-20.8457642	,-22.1500702	,-24.8690491	,-23.3786030	,-22.9871559	,-23.1289768	,-21.7522659	,-24.2071533	,-24.6520729	,-25.1069336	,-25.3825912	,-25.9936218	,-26.6979713	,-27.5808868	,-27.3661194	,-27.7937241	,-27.7509384	,-27.9344711	,-28.2990723	,-28.4120808	,-28.5240784	,-28.6274414	,-28.7504826	,-28.9093475	,-29.1069069	,-29.3117409	,-29.5238037	,-29.6302071	,-29.8747177	,
132.0395660	,480.0507813	,-48.0353088	,484.8778992	,278.3063660	,190.3982086	,114.4674835	,82.9085541	,59.2027435	,40.8910217	,29.6193390	,20.1234283	,12.2407227	,6.3542862	,-1.1271667	,-6.1629333	,-11.2560272	,-14.2600079	,-14.5503540	,-15.1083984	,-15.9767456	,-17.5393829	,-20.7641602	,-19.0011253	,-18.5518799	,-18.7088127	,-18.1156311	,-19.9379120	,-20.5009727	,-21.0488052	,-21.3744659	,-22.0765877	,-22.9250641	,-23.8860626	,-23.6425781	,-24.1363716	,-24.0891037	,-24.2983551	,-24.7300110	,-24.8389130	,-24.9573975	,-25.0879326	,-25.2345848	,-25.4098396	,-25.6132870	,-25.8414116	,-26.1097107	,-26.2671394	,-26.5393372	,
130.9059448	,262.2853088	,479.6560669	,-58.9966125	,514.6192627	,306.0988770	,171.3538208	,120.6204681	,85.3517151	,59.9821548	,45.1198997	,32.9065247	,23.0321579	,15.7242584	,6.6758881	,0.6975098	,-5.3003845	,-8.8921261	,-9.2975616	,-9.9797058	,-11.0063324	,-12.7918396	,-16.4338226	,-14.4688854	,-13.9666872	,-14.1490555	,-14.1628952	,-15.5093994	,-16.1608238	,-16.7797546	,-17.1462326	,-17.9074516	,-18.8644943	,-19.8832703	,-19.6212769	,-20.1662331	,-20.1137085	,-20.3405304	,-20.8213806	,-20.8915672	,-21.0503616	,-21.1997299	,-21.3625641	,-21.5531120	,-21.7637100	,-22.0096741	,-22.3237152	,-22.5237160	,-22.7567368	,
131.7474670	,182.5327148	,283.0296631	,516.2911377	,-59.8125610	,676.5736694	,289.2486267	,184.1407166	,122.5931854	,84.2830505	,63.5762634	,47.3016968	,34.6641388	,25.4351807	,14.4792786	,7.3536224	,0.3462677	,-3.9157567	,-4.4607697	,-5.3004456	,-6.5129395	,-8.5246582	,-12.5667877	,-10.4282274	,-9.8933725	,-10.0690804	,-10.7493973	,-11.5753632	,-12.3283958	,-13.0054321	,-13.4479675	,-14.2665100	,-15.3368454	,-16.3859558	,-16.0993195	,-16.6930389	,-16.6358185	,-16.8788300	,-17.4077759	,-17.5007439	,-17.6436729	,-17.8091507	,-17.9912949	,-18.1959534	,-18.4151077	,-18.6749687	,-19.0215149	,-19.2588425	,-19.5197372	,
113.8957672	,117.7695389	,171.0753784	,269.5343628	,583.4002686	,-50.6674500	,513.9107666	,268.8206177	,159.0635986	,103.6373444	,76.7233353	,56.8652649	,42.2046204	,31.7114410	,19.8768997	,12.3196640	,5.0578918	,0.6069388	,-0.0424194	,-0.9470062	,-2.2092133	,-4.2107391	,-8.1764221	,-6.1139612	,-5.6095047	,-5.7327499	,-6.7992554	,-7.2975311	,-7.9869881	,-8.6304779	,-9.1493225	,-9.8987503	,-10.9481316	,-11.8929596	,-11.6216431	,-12.1897449	,-12.1337051	,-12.3653202	,-12.8738098	,-12.9500599	,-13.0884628	,-13.2449493	,-13.4187775	,-13.6129494	,-13.8183823	,-14.0636673	,-14.4040833	,-14.6304893	,-14.8540039	,
116.9749374	,79.7905121	,110.2437210	,158.6943359	,259.4414063	,525.4570313	,-114.0975952	,765.0467529	,332.6255493	,189.0598755	,132.8589935	,95.8306808	,70.7481384	,53.4292908	,35.2235947	,24.0662460	,13.7142487	,7.3171110	,6.2286530	,4.8726654	,3.0847778	,0.4195557	,-4.7389832	,-2.1305013	,-1.5132580	,-1.7361526	,-3.3961716	,-3.7066193	,-4.6079025	,-5.4472961	,-6.0445099	,-7.0118294	,-8.3453140	,-9.5195465	,-9.1701660	,-9.8806553	,-9.8053284	,-10.0837860	,-10.7255554	,-10.7705917	,-10.9643784	,-11.1640015	,-11.3834038	,-11.6224785	,-11.8663177	,-12.1779671	,-12.6272583	,-12.9347734	,-13.1890640	,
113.9095612	,60.5043411	,81.5490341	,111.6482925	,163.6359253	,270.3806763	,741.4614258	,-52.7699890	,640.5012207	,286.1360779	,185.7324219	,128.2326965	,92.6268616	,68.9387436	,45.6189804	,31.8588104	,19.4905090	,11.8242044	,10.3879852	,8.7167969	,6.5996246	,3.6088867	,-2.0634918	,0.7240629	,1.3497772	,1.0788727	,-1.0088959	,-1.1292419	,-2.0691681	,-2.9848480	,-3.6281891	,-4.6710663	,-6.1042366	,-7.3377228	,-6.9693604	,-7.7322521	,-7.6485596	,-7.9382877	,-8.6259613	,-8.6840782	,-8.8712769	,-9.0890656	,-9.3263779	,-9.5804710	,-9.8353262	,-10.1674271	,-10.6490326	,-10.9822159	,-11.2410126	,
118.9070816	,49.6176300	,65.2479095	,86.3708649	,116.7510834	,169.9789886	,339.6944275	,667.0114136	,-52.6695557	,575.1995850	,309.4266968	,195.3342438	,135.3601990	,97.4434052	,63.6770172	,44.5561905	,28.2994232	,18.2075500	,16.1027679	,13.8298492	,11.0936279	,7.4771271	,0.8031006	,3.9520998	,4.6062260	,5.2603521	,2.5727034	,2.6828032	,1.5644712	,0.4981489	,-0.2472658	,-1.4367723	,-3.0726709	,-5.4853516	,-5.0851746	,-5.9460354	,-5.8675079	,-6.2056026	,-6.9837189	,-7.0631065	,-7.2653656	,-7.5103607	,-7.7803307	,-8.0619850	,-8.3377800	,-8.7096710	,-9.2503662	,-9.6360149	,-9.9192123	,
127.7459183	,42.2189751	,54.5877686	,70.1580505	,90.6589737	,122.8290787	,211.1526184	,323.9445190	,616.1384277	,-50.1999817	,663.8634644	,332.6437683	,212.1499023	,144.7267761	,91.1625977	,63.1496201	,40.7066498	,26.8893681	,23.7149353	,20.5344238	,16.9023743	,12.4703217	,4.5782471	,8.0915995	,8.7328053	,9.3740110	,5.8284597	,6.3161383	,4.9986792	,3.7588034	,2.8891058	,1.5350790	,-0.3280993	,-3.0362396	,-2.6185913	,-3.5955009	,-3.5256729	,-3.9151096	,-4.7964172	,-4.8843708	,-5.1362991	,-5.4219093	,-5.7304077	,-6.0390625	,-6.3537960	,-6.7548752	,-7.3511658	,-7.7799935	,-8.0857315	,
