电流	  ,电压1	  ,电压2	  ,电压3	  ,电压4	  ,电压5	  ,电压6	  ,电压7	  ,电压8	  ,电压9	  ,电压10	  ,电压11	  ,电压12	  ,电压13	  ,电压14	  ,电压15	  ,电压16	  ,电压17	  ,电压18	  ,电压19	  ,电压20	  ,电压21	  ,电压22	  ,电压23	  ,电压24	  ,电压25	  ,电压26	  ,电压27	  ,电压28	  ,电压29	  ,电压30	  ,电压31	  ,电压32	  ,电压33	  ,电压34	  ,电压35	  ,电压36	  ,电压37	  ,电压38	  ,电压39	  ,电压40	  ,电压41	  ,电压42	  ,电压43	  ,电压44	  ,电压45	  ,电压46	  ,电压47	  ,电压48	  ,
63.3274574	,-13.3964720	,149.5615692	,80.8155823	,46.9949493	,27.3601532	,9.7371216	,10.9628754	,0.1875311	,7.6505890	,6.7720490	,5.6020355	,5.2525787	,4.8397293	,4.6789093	,4.6382751	,4.5046082	,4.1893425	,3.8598862	,3.5576782	,3.2199936	,2.6924934	,2.6007080	,2.3621292	,2.1732159	,2.0064926	,1.8550949	,1.5715790	,1.0186768	,-0.2918930	,1.3626976	,1.6300430	,1.9455850	,2.1171722	,2.4713211	,2.1583481	,2.4424858	,2.3013115	,2.1739883	,2.1216011	,2.0518646	,2.0034714	,2.0535660	,1.7272987	,0.7834778	,0.3001251	,0.2200165	,0.1938934	,-0.3867722	,
70.4323807	,163.1075287	,-35.8896523	,151.8265076	,76.3750458	,41.4424896	,14.5775757	,15.0319443	,0.6918088	,9.7410126	,8.4954529	,6.9468765	,6.4414520	,5.9159660	,5.6951447	,5.6188965	,5.4474182	,5.0828094	,4.6889267	,4.3390770	,3.9587784	,3.3246422	,3.2326965	,2.9735107	,2.7415962	,2.5667114	,2.3909607	,2.0654755	,1.4228859	,-0.0560341	,1.8180695	,2.1374969	,2.4811325	,2.7226410	,3.1028690	,2.7601280	,3.0691605	,2.9033127	,2.7765121	,2.6961823	,2.6411934	,2.6173019	,2.6457100	,2.2769470	,1.1878128	,0.6928406	,0.5908585	,0.5548630	,-0.0896912	,
69.9172134	,88.6257019	,147.9813232	,-50.5892372	,150.4985352	,68.2370605	,22.9324341	,20.5815887	,1.6230047	,11.6046906	,9.8206940	,7.7059708	,7.0590210	,6.4179688	,6.1188507	,5.9775391	,5.7983398	,5.3927994	,4.9663696	,4.6121712	,4.2301407	,3.8450546	,3.4986877	,3.2160034	,2.9782143	,2.8040619	,2.6384659	,2.2980652	,1.6525955	,0.1816139	,2.0175629	,2.3349838	,2.6869249	,2.9161224	,3.2476635	,2.9112244	,3.2101574	,3.0492935	,2.9309845	,2.8468971	,2.8027077	,2.7831497	,2.7715054	,2.4224625	,1.3449554	,0.8671799	,0.7511444	,0.7122650	,0.0648117	,
84.0241013	,62.5196381	,90.6522827	,177.5875244	,-38.1274223	,171.6811523	,50.1969757	,37.7870636	,2.9524639	,17.6522827	,14.2940979	,10.5930481	,9.4975739	,8.5038109	,8.0021820	,7.7308350	,7.4715729	,6.9299355	,6.3588562	,5.9141121	,5.4285202	,4.6640968	,4.5055847	,4.1807709	,3.8758812	,3.6716080	,3.4643402	,3.0472870	,2.2469063	,0.5005684	,2.6792374	,3.0601807	,3.4429061	,3.7701416	,4.1212139	,3.7250328	,4.0662060	,3.8781853	,3.7466888	,3.6304169	,3.5835228	,3.5831833	,3.5543976	,3.1379356	,1.8519745	,1.3138580	,1.1642914	,1.1032791	,0.3278656	,
94.8603745	,41.8591766	,56.2466736	,91.6538391	,189.8082886	,-48.7894707	,132.3611603	,73.1606522	,8.2739668	,26.3894653	,20.0357513	,13.5942307	,11.8123474	,10.3231468	,9.5422974	,9.1077881	,8.7427979	,8.0586090	,7.3414230	,6.8290634	,6.2600708	,5.4277000	,5.2105560	,4.8490906	,4.4983330	,4.2716370	,4.0388947	,3.5771179	,2.7158928	,0.8439331	,3.1525574	,3.5558472	,3.9386673	,4.3199005	,4.6750689	,4.2570000	,4.6045017	,4.3937531	,4.2511139	,4.1205673	,4.0765800	,4.0847321	,4.0255260	,3.6050415	,2.2430801	,1.6876907	,1.5082474	,1.4223328	,0.5890121	,
103.6104050	,18.6059036	,23.6534119	,35.3667297	,61.8610840	,141.4120483	,-30.1453476	,102.2596512	,11.4586658	,25.2439728	,17.6445618	,10.5923462	,8.7829437	,7.3993225	,6.6516113	,6.2587585	,5.9288177	,5.3988838	,4.8466187	,4.4965210	,4.0948486	,3.7495003	,3.4450378	,3.1612473	,2.9293957	,2.7590103	,2.5841980	,2.3266602	,1.9160538	,1.0252495	,2.0662766	,2.2400436	,2.4542437	,2.6177521	,2.8851624	,2.6730194	,2.7956867	,2.6097870	,2.4913406	,2.3789444	,2.3680534	,2.3698807	,2.3386631	,2.1901321	,1.5372543	,1.2913208	,1.1137619	,0.9118423	,0.4348145	,
102.3325500	,19.4090881	,23.1838837	,30.9108582	,46.2031250	,77.5800781	,97.6273193	,-26.1859608	,6.1579719	,73.3846741	,45.8571320	,23.3248901	,18.0527496	,14.3716354	,12.4551697	,11.4638672	,10.7192078	,9.6065979	,8.4928741	,7.8497963	,7.1206512	,6.1832047	,5.9132690	,5.4752884	,5.0771980	,4.8160324	,4.5572891	,4.0654526	,3.1982880	,1.3804436	,3.5567398	,3.9274445	,4.2839575	,4.6437225	,4.9510221	,4.5468178	,4.8622646	,4.6393280	,4.4936981	,4.3530693	,4.3083420	,4.3247681	,4.2537155	,3.8572426	,2.5697327	,2.0588760	,1.8611221	,1.7370377	,0.9297409	,
-0.0049442	,-0.1980133	,-0.2325745	,-0.3474731	,-0.4759064	,-0.9224548	,-0.8608398	,-2.8810425	,-0.8509755	,-0.1006317	,-0.0962524	,-0.1237564	,-0.0842514	,-0.0802460	,-0.0625458	,0.1729736	,-0.0242004	,-0.0433159	,-0.0297241	,-0.0440750	,-0.0799179	,0.0307808	,-0.0509338	,-0.0692062	,-0.0538235	,-0.0718384	,-0.1010361	,-0.0784988	,-0.0436935	,-0.0531960	,-0.0470734	,-0.0567551	,-0.0362101	,-0.1273499	,-0.0491514	,-0.0578499	,-0.0511608	,-0.0483437	,-0.0589600	,-0.0489273	,-0.0601044	,-0.0838165	,0.0739174	,-0.0597267	,-0.0476456	,-0.0536652	,-0.0425339	,-0.0498962	,-0.0340424	,
104.0829086	,14.1772156	,15.6556091	,18.2472534	,22.2119598	,28.7234192	,23.7605286	,73.5702820	,0.2548321	,-39.0728111	,225.6636658	,71.2628021	,45.6304626	,30.6258621	,23.7248383	,20.5731812	,18.2854462	,15.4919891	,12.9258728	,11.6854897	,10.4055176	,9.1183052	,8.4420013	,7.7571564	,7.1569824	,6.7871780	,6.4364548	,5.7348022	,4.5253830	,2.0314369	,4.9938202	,5.5040054	,5.9798732	,6.4785767	,6.8265114	,6.2838745	,6.7269573	,6.4598083	,6.2873230	,6.1064911	,6.0615463	,6.0984344	,5.9787788	,5.4457550	,3.6865463	,3.0040512	,2.7810745	,2.6862335	,1.6244583	,
