   43.4457,   -1.9244,   50.4799,   42.4379,   80.9752,   66.9211,  -50.5017,  -69.5465,   74.3866,    2.0950,   24.7918,  -14.6885,  -70.2034,    4.3938,  -39.4982,  -76.3739,  -20.0940,  -32.2781,  111.0027,  -61.3064,  -37.2344,   92.0194,  -50.4556,  -10.5346, -100.9111,  -29.6470,   -5.9910,  125.7877,  182.7106,   68.0834,  -44.2761,  -35.5765,  -76.0617,   -2.3407, -163.9077, -152.9846,  -87.2655, -109.6698,  -25.4213,  -23.6785,   88.2493,  -84.1509,   28.0784,  -52.7501,  -27.3049,   76.9093,   -1.3872,   30.3082,   82.2440,
   63.8172,   -1.9244,   49.4099,   41.9809,   80.4648,   66.6797,  -50.7281,  -69.7653,   74.2074,    1.8725,   24.6062,  -14.8945,  -70.4126,    4.1878,  -39.8036,  -76.5692,  -20.2750,  -32.4830,  110.8174,  -61.5005,  -37.4401,   91.8217,  -50.6437,  -10.7378, -101.1111,  -29.8537,   -6.2009,  125.5789,  182.7614,   67.8706,  -44.4860,  -35.7796,  -76.6836,   -2.5735, -164.0446, -153.2571,  -87.4257, -109.8794,  -25.5561,  -23.9507,   88.1857,  -84.3101,   27.8209,  -52.8656,  -27.4200,   76.7612,   -1.5292,   30.1251,   82.0334,
   63.0962,   -1.9244,   49.0655,   41.8400,   80.3300,   66.6118,  -50.7853,  -69.8186,   74.1552,    1.8200,   24.5526,  -14.9478,  -70.4656,    4.1338,  -39.8669,  -76.6232,  -20.3283,  -32.5377,  110.7627,  -61.5578,  -37.4958,   91.7645,  -50.7009,  -10.7939, -101.1672,  -29.9109,   -6.2588,  125.5202,  182.5987,   67.8130,  -44.5443,  -35.8379,  -76.8338,   -2.6300, -164.1015, -153.3129,  -87.4829, -109.9355,  -25.6108,  -24.0290,   88.1356,  -84.3694,   27.7448,  -52.9132,  -27.4590,   76.7108,   -1.5786,   30.0772,   81.9579,
   62.7256,   -1.9244,   48.9957,   41.8367,   80.3218,   66.6321,  -50.7628,  -69.7972,   74.1745,    1.8371,   24.5672,  -14.9338,  -70.4520,    4.1463,  -39.8630,  -76.6118,  -20.3172,  -32.5248,  110.7738,  -61.5449,  -37.4848,   91.7748,  -50.6887,  -10.7832, -101.1575,  -29.9041,   -6.2474,  125.5299,  182.5508,   67.8213,  -44.5361,  -35.8279,  -76.8735,   -2.6250, -164.0983, -153.3136,  -87.4886, -109.9463,  -25.6212,  -24.0637,   88.1134,  -84.4052,   27.6979,  -52.9833,  -27.5620,   76.6493,   -1.6537,   29.9324,   81.8828,
   62.5196,   -1.9244,   49.0623,   41.9050,   80.3719,   66.6965,  -50.6995,  -69.7374,   74.2317,    1.8919,   24.6205,  -14.8838,  -70.4008,    4.1953,  -39.8215,  -76.5638,  -20.2696,  -32.4805,  110.8192,  -61.5016,  -37.4411,   91.8163,  -50.6455,  -10.7403, -101.1157,  -29.8626,   -6.2056,  125.5696,  182.5604,   67.8606,  -44.4950,  -35.7867,  -76.8628,   -2.5839, -164.0557, -153.2725,  -87.4490, -109.9051,  -25.5804,  -24.0369,   88.1599,  -84.3673,   27.7326,  -52.9318,  -27.5069,   76.6926,   -1.6100,   29.9753,   81.8989,
   62.3933,   -1.9244,   49.2032,   42.0098,   80.4563,   66.7849,  -50.6161,  -69.6577,   74.3076,    1.9652,   24.6903,  -14.8162,  -70.3343,    4.2597,  -39.7632,  -76.5009,  -20.2074,  -32.4183,  110.8804,  -61.4415,  -37.3828,   91.8742,  -50.5882,  -10.6834, -101.0599,  -29.8086,   -6.1516,  125.6243,  182.5905,   67.9142,  -44.4438,  -35.7320,  -76.8313,   -2.5309, -164.0031, -153.2224,  -87.4035, -109.8629,  -25.5371,  -24.0101,   88.1978,  -84.3440,   27.7555,  -52.9168,  -27.5055,   76.7126,   -1.5979,   29.9492,   81.8986,
   62.3295,   -1.9244,   49.3859,   42.1346,   80.5571,   66.8868,  -50.5207,  -69.5679,   74.3934,    2.0478,   24.7700,  -14.7396,  -70.2578,    4.3341,  -39.6931,  -76.4290,  -20.1362,  -32.3492,  110.9490,  -61.3757,  -37.3167,   91.9379,  -50.5214,  -10.6190, -100.9977,  -29.7468,   -6.0911,  125.6840,  182.6309,   67.9750,  -44.3863,  -35.6734,  -76.7884,   -2.4734, -163.9456, -153.1674,  -87.3503, -109.8089,  -25.4835,  -23.9697,   88.2493,  -84.3047,   27.7984,  -52.8613,  -27.4490,   76.7666,   -1.5450,   29.9910,   81.9361,
   62.3041,   -1.9244,   49.5980,   42.2745,   80.6701,   66.9966,  -50.4180,  -69.4699,   74.4867,    2.1372,   24.8573,  -14.6556,  -70.1737,    4.4156,  -39.6166,  -76.3493,  -20.0583,  -32.2734,  111.0238,  -61.3021,  -37.2444,   92.0084,  -50.4506,  -10.5489, -100.9290,  -29.6781,   -6.0217,  125.7523,  182.6820,   68.0412,  -44.3190,  -35.6069,  -76.7351,   -2.4058, -163.8783, -153.1019,  -87.2862, -109.7438,  -25.4177,  -23.9117,   88.3266,  -84.2350,   27.8696,  -52.7766,  -27.3578,   76.8428,   -1.4670,   30.0729,   81.9873,
   62.2956,   -1.9244,   49.8176,   42.4175,   80.7842,   67.1078,  -50.3147,  -69.3719,   74.5819,    2.2302,   24.9470,  -14.5690,  -70.0868,    4.5007,  -39.5379,  -76.2649,  -19.9746,  -32.1908,  111.1060,  -61.2205,  -37.1636,   92.0867,  -50.3705,  -10.4696, -100.8518,  -29.6030,   -5.9434,  125.8278,  182.7468,   68.1185,  -44.2421,  -35.5300,  -76.6675,   -2.3296, -163.8014, -153.0290,  -87.2158, -109.6759,  -25.3497,  -23.8563,   88.3895,  -84.1860,   27.9182,  -52.7358,  -27.3303,   76.8878,   -1.4302,   30.0751,   82.0094,
   62.3031,   -1.9244,   50.0271,   42.5520,   80.8936,   67.2126,  -50.2163,  -69.2782,   74.6716,    2.3171,   25.0307,  -14.4879,  -70.0057,    4.5791,  -39.4589,  -76.1873,  -19.8973,  -32.1157,  111.1815,  -61.1461,  -37.0885,   92.1618,  -50.2946,  -10.3959, -100.7781,  -29.5293,   -5.8672,  125.9033,  182.8108,   68.1939,  -44.1674,  -35.4538,  -76.6021,   -2.2577, -163.7306, -152.9596,  -87.1460, -109.6040,  -25.2818,  -23.7948,   88.4693,  -84.1126,   27.9983,  -52.6106,  -27.1747,   76.9980,   -1.3100,   30.2399,   82.0953,
   13.9474,   -1.9244,  -53.9778,  -22.5906,   28.8860,   20.4220,  -93.2125, -109.8014,   35.5958,  -35.8633,  -12.3804,  -50.8769, -106.0231,  -31.0324,  -74.8032, -111.1422,  -54.4835,  -66.4483,   77.0563,  -95.0636,  -70.8575,   58.5129,  -83.7529,  -43.7672, -133.9982,  -62.6439,  -39.0447,   93.0297,  149.4645,   35.3551,  -76.9880,  -68.0248, -110.1043,  -34.9320, -196.6206, -185.5388, -119.8840, -142.1878,  -57.9590,  -56.4097,   55.7610, -116.6693,   -4.6277,  -85.1151,  -59.7002,   44.5651,  -33.8398,   -2.1930,   49.5332,
   -0.0013,   -1.9244,  -55.1119,  -23.4994,   28.3145,   19.6960,  -93.9088, -110.4677,   34.9928,  -36.4748,  -12.9812,  -51.4591, -106.5964,  -31.6029,  -75.2721, -111.6997,  -55.0350,  -67.0066,   76.5216,  -95.6140,  -71.4000,   57.9783,  -84.2886,  -44.3022, -134.5346,  -63.1700,  -39.5722,   92.5291,  149.0532,   34.8473,  -77.5098,  -68.5326, -110.3168,  -35.4599, -197.1520, -186.0716, -120.4226, -142.7332,  -58.5011,  -56.9462,   55.2027, -117.2440,   -5.1695,  -85.7424,  -60.3822,   43.9543,  -34.4696,   -2.9114,   48.9174,
   -0.0126,   -1.9244,  -55.5968,  -23.8817,   28.0330,   19.3924,  -94.1917, -110.7355,   34.7378,  -36.7255,  -13.2251,  -51.6965, -106.8295,  -31.8325,  -75.4917, -111.9229,  -55.2571,  -67.2262,   76.3042,  -95.8321,  -71.6157,   57.7605,  -84.5053,  -44.5172, -134.7492,  -63.3856,  -39.7857,   92.3156,  148.9610,   34.6355,  -77.7200,  -68.7414, -110.4401,  -35.6641, -197.3509, -186.2694, -120.6161, -142.9203,  -58.6932,  -57.1239,   55.0339, -117.4196,   -5.3283,  -85.8507,  -60.4484,   43.8230,  -34.5865,   -2.9544,   48.7508,
   -0.0172,   -1.9244,  -55.9047,  -24.1195,   27.8538,   19.2032,  -94.3676, -110.9015,   34.5780,  -36.8822,  -13.3781,  -51.8439, -106.9740,  -31.9777,  -75.6383, -112.0616,  -55.3941,  -67.3653,   76.1676,  -95.9694,  -71.7512,   57.6239,  -84.6355,  -44.6506, -134.8822,  -63.5172,  -39.9159,   92.1861,  148.8887,   34.5064,  -77.8502,  -68.8702, -110.5303,  -35.7971, -197.4868, -186.4092, -120.7595, -143.0665,  -58.8412,  -57.2745,   54.8666, -117.6049,   -5.5075,  -86.0653,  -60.6887,   43.6231,  -34.7968,   -3.2287,   48.5376,
   -0.0054,   -1.9244,  -56.1311,  -24.2890,   27.7237,   19.0701,  -94.4928, -111.0199,   34.4646,  -36.9920,  -13.4858,  -51.9465, -107.0766,  -32.0756,  -75.7359, -112.1589,  -55.4892,  -67.4604,   76.0739,  -96.0631,  -71.8456,   57.5302,  -84.7288,  -44.7425, -134.9752,  -63.6095,  -40.0060,   92.0953,  148.8318,   34.4177,  -77.9386,  -68.9582, -110.5896,  -35.8833, -197.5712, -186.4944, -120.8417, -143.1491,  -58.9271,  -57.3567,   54.7857, -117.6996,   -5.5901,  -86.1272,  -60.7342,   43.5534,  -34.8637,   -3.2759,   48.4428,
   -0.0085,   -1.9244,  -56.3099,  -24.4188,   27.6239,   18.9664,  -94.5883, -111.1093,   34.3791,  -37.0760,  -13.5684,  -52.0277, -107.1546,  -32.1554,  -75.8107, -112.2358,  -55.5654,  -67.5334,   76.0020,  -96.1361,  -71.9179,   57.4558,  -84.7979,  -44.8136, -135.0467,  -63.6817,  -40.0747,   92.0248,  148.7821,   34.3498,  -78.0079,  -69.0261, -110.6422,  -35.9523, -197.6405, -186.5648, -120.9122, -143.2189,  -59.0014,  -57.4279,   54.7135, -117.7772,   -5.6573,  -86.1837,  -60.7810,   43.4911,  -34.9231,   -3.3281,   48.3581,
    0.0044,   -1.9244,  -56.4616,  -24.5265,   27.5398,   18.8824,  -94.6662, -111.1833,   34.3090,  -37.1454,  -13.6356,  -52.0931, -107.2176,  -32.2183,  -75.8750, -112.2948,  -55.6247,  -67.5952,   75.9408,  -96.1973,  -71.9783,   57.3943,  -84.8601,  -44.8748, -135.1093,  -63.7436,  -40.1366,   91.9633,  148.7346,   34.2869,  -78.0702,  -69.0851, -110.6873,  -36.0131, -197.7017, -186.6274, -120.9816, -143.2904,  -59.0672,  -57.4951,   54.6441, -117.8534,   -5.7342,  -86.3020,  -60.9348,   43.3756,  -35.0550,   -3.5241,   48.2147,
    0.0046,   -1.9244,  -56.5814,  -24.6105,   27.4737,   18.8166,  -94.7281, -111.2419,   34.2522,  -37.2008,  -13.6900,  -52.1454, -107.2687,  -32.2716,  -75.9294, -112.3441,  -55.6741,  -67.6432,   75.8947,  -96.2448,  -72.0252,   57.3463,  -84.9037,  -44.9206, -135.1558,  -63.7894,  -40.1809,   91.9175,  148.7006,   34.2432,  -78.1142,  -69.1305, -110.7241,  -36.0593, -197.7510, -186.6800, -121.0370, -143.3458,  -59.1209,  -57.5452,   54.5983, -117.9031,   -5.7778,  -86.3593,  -61.0013,   43.3120,  -35.1205,   -3.6124,   48.1321,
   -0.0051,   -1.9244,  -56.6865,  -24.6810,   27.4172,   18.7612,  -94.7807, -111.2909,   34.2060,  -37.2462,  -13.7361,  -52.1879, -107.3109,  -32.3131,  -75.9709, -112.3838,  -55.7120,  -67.6825,   75.8557,  -96.2827,  -72.0634,   57.3066,  -84.9416,  -44.9581, -135.1933,  -63.8273,  -40.2170,   91.8818,  148.6723,   34.2093,  -78.1499,  -69.1663, -110.7506,  -36.1004, -197.7882, -186.7225, -121.0799, -143.3877,  -59.1638,  -57.5888,   54.5601, -117.9471,   -5.8154,  -86.3954,  -61.0389,   43.2680,  -35.1666,   -3.6660,   48.0659,
