电流	  ,电压1	  ,电压2	  ,电压3	  ,电压4	  ,电压5	  ,电压6	  ,电压7	  ,电压8	  ,电压9	  ,电压10	  ,电压11	  ,电压12	  ,电压13	  ,电压14	  ,电压15	  ,电压16	  ,电压17	  ,电压18	  ,电压19	  ,电压20	  ,电压21	  ,电压22	  ,电压23	  ,电压24	  ,电压25	  ,电压26	  ,电压27	  ,电压28	  ,电压29	  ,电压30	  ,电压31	  ,电压32	  ,电压33	  ,电压34	  ,电压35	  ,电压36	  ,电压37	  ,电压38	  ,电压39	  ,电压40	  ,电压41	  ,电压42	  ,电压43	  ,电压44	  ,电压45	  ,电压46	  ,电压47	  ,电压48	  ,
64.3048553	,0.0000000	,109.7151337	,69.0730515	,54.9366150	,49.7575378	,45.7594109	,43.1459274	,41.5538712	,40.6438408	,39.8013420	,38.7196045	,38.3173141	,37.8959465	,37.4722939	,37.1738968	,36.7821465	,36.5332069	,36.2894363	,36.0876884	,35.9233894	,35.7861366	,35.5924492	,35.4990387	,35.3402405	,35.2463150	,35.2474289	,35.0161743	,35.0412979	,34.9437256	,34.9127808	,34.7639313	,35.0540161	,35.3441010	,35.4777946	,35.2514763	,35.3528175	,35.2246437	,35.2803612	,35.2121620	,35.2959023	,35.3796425	,35.4310684	,35.3381577	,35.4098053	,35.2937241	,35.3876724	,35.3386650	,35.4095802	,
79.6669006	,136.0174255	,0.0000000	,120.0742035	,76.9324646	,65.4571991	,58.7887192	,54.8583870	,52.6058350	,51.3126678	,50.1882706	,48.8759995	,48.3499489	,47.8010368	,47.2822990	,46.9389839	,46.5073853	,46.2285576	,45.9594841	,45.7456512	,45.5681839	,45.4326553	,45.2259445	,45.1489868	,44.9883118	,44.9169426	,44.8984947	,44.7346725	,44.7228699	,44.6448174	,44.5864944	,44.4794312	,44.6379890	,44.7965469	,44.9344368	,44.6918297	,44.8031654	,44.6351013	,44.6788712	,44.6118965	,44.7121048	,44.8123131	,44.8809738	,44.9209518	,45.1078758	,44.8764877	,45.0566864	,45.1041298	,45.1578827	,
71.0225143	,76.4941254	,107.6716843	,0.0000000	,131.3258820	,77.4458618	,62.3586502	,55.1137810	,51.3218918	,49.3434830	,47.6633759	,45.7786903	,45.0612335	,44.3481369	,43.6303635	,43.1702957	,42.5676575	,42.1808014	,41.8199730	,41.5088348	,41.2731361	,41.0616074	,40.7923126	,40.6412773	,40.4215164	,40.2933350	,40.2644730	,39.9758415	,39.9448586	,39.8550339	,39.8064423	,39.6493378	,39.9297333	,40.2101288	,40.3461876	,40.0918579	,40.1977882	,40.0535431	,40.1089783	,40.0220604	,40.1000519	,40.1780434	,40.2226906	,40.1282501	,40.2234764	,40.0885925	,40.1898422	,40.1519241	,40.2008133	,
93.2651291	,79.9493027	,90.3597946	,172.6812134	,0.0000000	,151.2904358	,95.9957886	,79.1056442	,71.5347366	,67.8019562	,64.8837738	,61.9222794	,60.7622604	,59.6485748	,58.5542603	,57.8982391	,57.0500755	,56.5008965	,55.9951515	,55.5618134	,55.2394676	,54.9520836	,54.5920563	,54.3942604	,54.1034622	,53.9754066	,53.8575935	,53.6246109	,53.3963623	,53.4172974	,53.3184128	,53.2521324	,53.2877579	,53.3233833	,53.4607162	,53.1530876	,53.2704620	,53.0782127	,53.1311378	,53.0070114	,53.1225700	,53.2381287	,53.2830505	,53.2265511	,53.3931961	,53.1752510	,53.3384094	,53.3396149	,53.4227142	,
123.9441071	,96.5128632	,102.3520584	,135.4404297	,201.5818634	,0.0000000	,207.2510986	,131.8530884	,109.6367493	,100.0903168	,93.4827271	,87.3860397	,85.0600128	,82.9058914	,80.9204407	,79.6604767	,78.1056595	,77.0799408	,76.1819458	,75.3866119	,74.8230591	,74.2908554	,73.6759033	,73.2837143	,72.7851181	,72.5249939	,72.3338318	,71.8533936	,71.4171906	,71.4987030	,71.3571091	,71.2099686	,71.2901764	,71.3703842	,71.5240707	,71.1140518	,71.2407761	,70.9926605	,71.0631943	,70.8367462	,70.9847031	,71.1326599	,71.1134262	,70.9343262	,71.0375519	,70.8460464	,70.9964218	,70.8398285	,70.9905472	,
123.1109467	,88.3133392	,91.4283981	,108.4918747	,127.0772705	,206.2745209	,0.0000000	,215.4950867	,136.7958374	,114.7300568	,102.3765717	,92.9051743	,89.3354416	,86.2808380	,83.5792770	,81.8945770	,79.9270706	,78.6392822	,77.5480576	,76.5771332	,75.9249420	,75.2173080	,74.5489807	,74.0314407	,73.4828110	,73.1378937	,72.9018402	,72.3415909	,71.8308868	,71.9260559	,71.7674484	,71.6063690	,71.6850433	,71.7637177	,71.9092484	,71.4743881	,71.6005478	,71.3499374	,71.4192200	,71.1772995	,71.3331680	,71.4890366	,71.4432907	,71.2508087	,71.3449326	,71.1349335	,71.2818604	,71.1541748	,71.2413177	,
118.0177460	,79.9430542	,81.9006577	,92.0279999	,100.4626007	,125.7620544	,207.0013580	,0.0000000	,212.7557983	,137.9778595	,112.3168488	,96.9063492	,91.4248123	,87.0848312	,83.4930954	,81.4109192	,79.0039063	,77.4253845	,76.1418762	,74.9844360	,74.2316971	,73.4167023	,72.6635971	,72.0645218	,71.4569778	,71.0535202	,70.8135529	,70.1488495	,69.6555710	,69.6925507	,69.5279083	,69.3022308	,69.4718018	,69.6413727	,69.7649155	,69.3233185	,69.4497604	,69.2029877	,69.2715530	,69.0234146	,69.1577072	,69.2919998	,69.2724686	,68.9895172	,69.0904770	,68.9150238	,69.0267563	,68.9132996	,69.0118484	,
46.0086365	,30.0121326	,30.6172523	,33.4153442	,35.4647064	,40.7795029	,51.2078705	,83.3062668	,0.0000000	,88.4624863	,53.6095352	,41.9592896	,38.3439102	,35.8203545	,33.9172592	,32.8609352	,31.6941605	,30.9422913	,30.3446064	,29.7934532	,29.4437866	,29.0949516	,28.7390366	,28.4812889	,28.2001915	,28.0490646	,27.9137955	,27.6662540	,27.5112877	,27.4545097	,27.3755035	,27.3254967	,27.4484501	,27.5714035	,27.6747551	,27.4322128	,27.5120087	,27.3905907	,27.4323349	,27.3460236	,27.3980846	,27.4501457	,27.4508457	,27.3204784	,27.3535252	,27.2780247	,27.3265247	,27.2762947	,27.3170204	,
89.8538895	,57.4557915	,58.4323807	,62.8414764	,65.6600494	,72.7977295	,83.8957291	,105.2066116	,173.0914001	,0.0000000	,167.9944611	,98.4600372	,83.9861679	,75.6869354	,70.1094208	,67.2478104	,64.2410278	,62.3480301	,60.8739128	,59.5240173	,58.6867790	,57.8496628	,57.0231667	,56.4046249	,55.7584839	,55.3981743	,55.0779991	,54.5104294	,53.9768791	,54.0110626	,53.8347511	,53.7305870	,53.7676163	,53.8046455	,53.9160728	,53.5137215	,53.6065178	,53.3965111	,53.4503288	,53.2340202	,53.3254967	,53.4169731	,53.3747864	,53.0821877	,53.1233826	,53.0069237	,53.0639076	,52.9526711	,52.9972420	,
