电流	  ,电压1	  ,电压2	  ,电压3	  ,电压4	  ,电压5	  ,电压6	  ,电压7	  ,电压8	  ,电压9	  ,电压10	  ,电压11	  ,电压12	  ,电压13	  ,电压14	  ,电压15	  ,电压16	  ,电压17	  ,电压18	  ,电压19	  ,电压20	  ,电压21	  ,电压22	  ,电压23	  ,电压24	  ,电压25	  ,电压26	  ,电压27	  ,电压28	  ,电压29	  ,电压30	  ,电压31	  ,电压32	  ,电压33	  ,电压34	  ,电压35	  ,电压36	  ,电压37	  ,电压38	  ,电压39	  ,电压40	  ,电压41	  ,电压42	  ,电压43	  ,电压44	  ,电压45	  ,电压46	  ,电压47	  ,电压48	  ,
80.4094238	,18.9194050	,99.9273300	,36.0113220	,23.0656319	,16.9157333	,11.0740662	,7.7038383	,5.2093048	,3.1086426	,1.2472229	,-0.2129517	,-2.5047417	,-3.1334305	,-4.2043304	,-4.3733864	,-5.0589828	,-5.8379841	,-5.8907814	,-6.1283760	,-6.4271317	,-7.0403748	,-7.0739059	,-7.1458359	,-7.1656799	,-7.1855240	,-7.5016460	,-7.4333820	,-7.7955456	,-8.1363239	,-7.9486828	,-7.9305096	,-7.9998150	,-8.0691204	,-8.1651659	,-8.2733641	,-8.6573267	,-9.1157837	,-8.5698824	,-8.6560183	,-8.8122911	,-8.9685640	,-9.0266695	,-9.1260500	,-9.2201815	,-9.3910036	,-9.4679842	,-9.4832888	,-9.4782534	,
71.1195145	,86.6690826	,28.5665092	,71.1018448	,32.2828865	,22.1602020	,14.7231750	,10.7346191	,7.9344025	,5.6225433	,3.6419983	,2.1338654	,-0.1852493	,-0.8376923	,-1.8707275	,-2.0637364	,-2.7446365	,-3.4825134	,-3.5557156	,-3.7854919	,-4.0786362	,-4.6564255	,-4.6991119	,-4.7728348	,-4.7976227	,-4.8224106	,-5.1160469	,-5.0581779	,-5.3925209	,-5.7050095	,-5.5362587	,-5.5261269	,-5.5906868	,-5.6552467	,-5.7448082	,-5.8446751	,-6.1843567	,-6.5928345	,-6.1173668	,-6.1957359	,-6.3361320	,-6.4765282	,-6.5288506	,-6.5935783	,-6.7006798	,-6.8417702	,-6.9162102	,-6.9309058	,-6.9245872	,
90.2511292	,42.2543793	,87.7667542	,40.9697609	,92.7288971	,48.7908478	,30.1994476	,21.8803406	,16.5621185	,12.3235168	,8.8900375	,6.3773804	,2.6582527	,1.5539169	,-0.0784454	,-0.3751516	,-1.4168777	,-2.5869026	,-2.6948833	,-3.0358810	,-3.4868164	,-4.3806152	,-4.4215469	,-4.5302429	,-4.5564270	,-4.5826111	,-5.0402641	,-4.9322319	,-5.4633293	,-5.9398460	,-5.6611900	,-5.6268425	,-5.7069206	,-5.7869987	,-5.9259434	,-6.0591984	,-6.6283188	,-7.3177810	,-6.4889431	,-6.5953655	,-6.8015041	,-7.0076427	,-7.0676708	,-7.1068478	,-7.3287334	,-7.6191463	,-7.6915722	,-7.7165813	,-7.7082653	,
82.5626221	,26.5040245	,38.2141037	,83.3557281	,20.2129459	,106.0695648	,47.0467606	,31.2381058	,23.1208878	,17.1732788	,12.7311935	,9.6537476	,5.3037529	,3.9837952	,2.1143341	,1.7556846	,0.5919647	,-0.7051315	,-0.8403816	,-1.2114868	,-1.7063370	,-2.6813507	,-2.7212830	,-2.8374939	,-2.8587494	,-2.8800049	,-3.3752556	,-3.2524986	,-3.8309135	,-4.3457069	,-4.0376472	,-3.9893303	,-4.0634193	,-4.1375084	,-4.2855635	,-4.4205503	,-5.0613737	,-5.8425655	,-4.8775282	,-4.9876127	,-5.1997480	,-5.4118834	,-5.4671354	,-5.5929594	,-5.7302427	,-6.0912199	,-6.1501493	,-6.1775703	,-6.1607389	,
86.6039810	,21.9738693	,28.8552208	,47.5085297	,109.2840118	,29.6860580	,104.8685303	,52.8167343	,36.1134338	,25.8498154	,19.0678864	,14.7006226	,8.8770370	,7.0796814	,4.6470184	,4.1359434	,2.6619110	,1.0347977	,0.8324909	,0.3723335	,-0.2504959	,-1.4485474	,-1.5027008	,-1.6454926	,-1.6739502	,-1.7024078	,-2.3027573	,-2.1513824	,-2.8528824	,-3.4743423	,-3.0889282	,-3.0362930	,-3.1219902	,-3.2076874	,-3.3885350	,-3.5444608	,-4.3234639	,-5.2705960	,-4.0965352	,-4.2247548	,-4.5167394	,-4.8087239	,-4.8725209	,-5.0122914	,-5.1948552	,-5.6308599	,-5.7025914	,-5.7365704	,-5.7139058	,
86.4733810	,16.7465744	,20.9404984	,31.0075455	,50.2331696	,102.4551086	,37.5611191	,120.4777298	,59.6091003	,37.7287750	,26.6789856	,20.4537659	,12.9251633	,10.5469818	,7.5283585	,6.8265123	,5.0527191	,3.1516171	,2.8599944	,2.3218117	,1.5882492	,0.2211685	,0.1472168	,-0.0234604	,-0.0620880	,-0.1007156	,-0.7712059	,-0.6020889	,-1.3812294	,-2.0759888	,-1.6440926	,-1.5837364	,-1.6738777	,-1.7640190	,-1.9635987	,-2.1268773	,-2.9951310	,-4.0578218	,-2.7237687	,-2.8550324	,-3.1211991	,-3.3873658	,-3.4410462	,-3.5898347	,-3.7481675	,-4.2934632	,-4.3198762	,-4.3551140	,-4.3212037	,
75.6856537	,12.0593033	,14.6831818	,20.8060913	,30.3084259	,46.5021057	,103.3539658	,-14.0904493	,118.2104645	,51.2587738	,32.4301300	,24.0790100	,15.2641373	,12.4723663	,9.1520462	,8.3143559	,6.4379044	,4.4752007	,4.1221313	,3.5636673	,2.8014221	,1.4239807	,1.3363876	,1.1566467	,1.1093597	,1.0620728	,0.4017925	,0.5631351	,-0.2077045	,-0.8848286	,-0.4668064	,-0.4089832	,-0.4959812	,-0.5829792	,-0.7769008	,-0.9378123	,-1.7781253	,-2.8087878	,-1.5179515	,-1.6455150	,-1.9248652	,-2.2042155	,-2.2538524	,-2.2900386	,-2.5519404	,-3.0772700	,-3.1068645	,-3.1411974	,-3.1106486	,
78.9935074	,10.6753998	,12.7858582	,17.6610260	,24.5530396	,34.4227104	,54.8957634	,121.8505096	,36.0150070	,99.4286804	,47.6973648	,32.9082260	,20.3254204	,16.4309006	,12.1451721	,10.9900160	,8.6562691	,6.3071041	,5.8260260	,5.1545105	,4.2291794	,2.6132584	,2.4947968	,2.2723999	,2.2081757	,2.1439514	,1.3822918	,1.5643673	,0.6931591	,-0.0862141	,0.3864422	,0.4480267	,0.3483257	,0.2486248	,0.0237641	,-0.1576438	,-1.1033187	,-2.2601581	,-0.8188910	,-0.9591651	,-1.2463889	,-1.5336127	,-1.5897498	,-1.7653022	,-1.9262595	,-2.5140433	,-2.5439429	,-2.5833998	,-2.5493751	,
79.6525497	,9.1218567	,10.7633820	,14.5222473	,19.4910393	,25.8953667	,35.9595261	,54.3363342	,96.6460266	,33.2539406	,101.5605698	,52.6722870	,29.1288528	,22.6458588	,16.5583496	,14.7877350	,11.7449722	,8.7976913	,8.0961132	,7.2380104	,6.0775909	,4.1404037	,3.9591370	,3.6637497	,3.5603180	,3.4568863	,2.5847950	,2.7621479	,1.7763386	,0.8833256	,1.3844547	,1.4343281	,1.3050632	,1.1757984	,0.9138122	,0.7020087	,-0.3096070	,-1.5288739	,-0.0768418	,-0.2478547	,-0.5872636	,-0.9266725	,-1.0230470	,-1.1287217	,-1.4894776	,-2.0135484	,-2.1178269	,-2.1629095	,-2.1431184	,
