    0.0031,  -40.0654,  -47.8671,  -42.1046,  -54.0133,  -48.3059,   30.9094,   67.1378,  -31.6983,   -9.8823,   14.6209,  -63.6663,  -70.4008,  -66.9651,  101.4780,   78.4049,  -26.0893,  -39.6827,  -62.2423,  -58.2823,  -32.9350,   21.3336,  -69.7510,   63.0459,  -36.1962,  -11.2174,  303.9232,  -44.4660,  -46.2570,  101.6253,  332.9261,  -65.9294,  -58.3191,  -81.8024,  -32.5799,  -40.8025,  166.3302,  -64.6709,  -56.1368,  121.0034,   96.3893,  -11.2506,  -46.0839,  -46.3922,  -44.3616,  -59.5118,  -59.0497,  -10.6502,    3.1929,  121.6646,  154.2191,   45.8007,  123.2239,   14.2676,  107.9578,   -3.4672,   -2.4211,   94.2829,  -69.3616,  311.4195,  -55.6140,   21.9387,   23.6868,  418.9342,  -50.0157,
    0.0016,  -40.0665,  -47.8685,  -42.1060,  -54.0150,  -48.3077,   30.9069,   67.1346,  -31.7026,   -9.8884,   14.6170,  -63.6703,  -70.4055,  -66.9705,  101.4801,   78.3985,  -26.0957,  -39.6767,  -62.2340,  -58.2733,  -32.9268,   21.3418,  -69.7428,   63.0530,  -36.1887,  -11.2027,  303.9365,  -44.4514,  -46.2409,  101.6403,  332.9380,  -65.9144,  -58.3048,  -81.7916,  -32.5695,  -40.7900,  166.3356,  -64.6580,  -56.1222,  121.0206,   96.4057,  -11.2349,  -46.0678,  -46.3761,  -44.3441,  -59.4939,  -59.0318,  -10.6312,    3.1872,  121.6478,  154.2016,   45.7799,  123.1974,   14.2465,  107.9031,   -3.4883,   -2.4551,   94.2396,  -69.3816,  311.2625,  -55.6723,   21.7556,   23.6034,  418.7429,  -50.0582,
   -0.0053,  -40.0665,  -47.8692,  -42.1067,  -54.0154,  -48.3087,   30.9062,   67.1332,  -31.7037,   -9.8991,   14.6163,  -63.6717,  -70.4066,  -66.9726,  101.4748,   78.3960,  -26.0975,  -39.6763,  -62.2337,  -58.2715,  -32.9257,   21.3429,  -69.7399,   63.0552,  -36.1844,  -11.2020,  303.9368,  -44.4481,  -46.2384,  101.6425,  332.9408,  -65.9105,  -58.3012,  -81.8328,  -32.6117,  -40.8350,  166.2916,  -64.7042,  -56.1694,  120.9762,   96.3557,  -11.2860,  -46.1193,  -46.4283,  -44.3977,  -59.5493,  -59.0887,  -10.6888,    3.1031,  121.6260,  154.1719,   45.7485,  123.1617,   14.2146,  107.8362,   -3.5208,   -2.4984,   94.1952,  -69.3977,  311.1091,  -55.7263,   21.5836,   23.5244,  418.5612,  -50.0894,
   -0.0007,  -40.0647,  -47.8663,  -42.1046,  -54.0133,  -48.3059,   30.9091,   67.1375,  -31.6991,   -9.8863,   14.6220,  -63.6656,  -70.4001,  -66.9651,  101.4866,   78.4031,  -26.0890,  -39.6742,  -62.2315,  -58.2683,  -32.9225,   21.3461,  -69.7367,   63.0580,  -36.1816,  -11.1970,  303.9415,  -44.4438,  -46.2356,  101.6482,  332.9433,  -65.9044,  -58.2944,  -81.8156,  -32.5942,  -40.8182,  166.3059,  -64.6863,  -56.1512,  121.0034,   96.3764,  -11.2646,  -46.0979,  -46.4065,  -44.3752,  -59.5254,  -59.0644,  -10.6637,    3.1028,  121.6335,  154.1766,   45.7503,  123.1574,   14.2164,  107.8048,   -3.5183,   -2.5077,   94.1409,  -69.4227,  310.9539,  -55.7846,   21.4008,   23.4475,  418.3699,  -50.1351,
   -0.0097,  -40.0636,  -47.8667,  -42.1050,  -54.0140,  -48.3069,   30.9076,   67.1350,  -31.7030,   -9.8927,   14.6188,  -63.6685,  -70.4037,  -66.9690,  101.4730,   78.3978,  -26.0947,  -39.6756,  -62.2358,  -58.2722,  -32.9261,   21.3418,  -69.7399,   63.0552,  -36.1851,  -11.1988,  303.9372,  -44.4449,  -46.2341,  101.6475,  332.9401,  -65.9044,  -58.2955,  -81.8024,  -32.5810,  -40.8061,  166.3216,  -64.6709,  -56.1368,  121.0270,   96.3914,  -11.2510,  -46.0836,  -46.3926,  -44.3598,  -59.5107,  -59.0494,  -10.6480,    3.0938,  121.6110,  154.1480,   45.7188,  123.1209,   14.1853,  107.7404,   -3.5487,   -2.5502,   94.0940,  -69.4438,  310.7993,  -55.8400,   21.2216,   23.3656,  418.1857,  -50.1713,
    0.0114,  -40.0640,  -47.8663,  -42.1046,  -54.0133,  -48.3062,   30.9087,   67.1364,  -31.7016,   -9.9092,   14.6216,  -63.6660,  -70.4008,  -66.9647,  101.4790,   78.4020,  -26.0897,  -39.6724,  -62.2330,  -58.2690,  -32.9236,   21.3447,  -69.7374,   63.0569,  -36.1844,  -11.1945,  303.9418,  -44.4399,  -46.2298,  101.6514,  332.9426,  -65.8997,  -58.2930,  -81.8013,  -32.5788,  -40.8050,  166.3234,  -64.6702,  -56.1354,  121.0392,   96.3925,  -11.2481,  -46.0811,  -46.3901,  -44.3573,  -59.5078,  -59.0462,  -10.6455,    3.0713,  121.5917,  154.1247,   45.6941,  123.0941,   14.1596,  107.6800,   -3.5763,   -2.5882,   94.0354,  -69.4760,  310.6356,  -55.9062,   21.0357,   23.2844,  417.9840,  -50.2274,
   -0.0031,  -40.0629,  -47.8667,  -42.1053,  -54.0143,  -48.3069,   30.9073,   67.1343,  -31.7030,   -9.8963,   14.6177,  -63.6703,  -70.4055,  -66.9715,  101.4701,   78.3938,  -26.0983,  -39.6752,  -62.2355,  -58.2715,  -32.9261,   21.3414,  -69.7399,   63.0537,  -36.1866,  -11.1980,  303.9365,  -44.4442,  -46.2352,  101.6475,  332.9365,  -65.9051,  -58.2976,  -81.8113,  -32.5896,  -40.8154,  166.3188,  -64.6813,  -56.1476,  121.0356,   96.3804,  -11.2606,  -46.0936,  -46.4019,  -44.3702,  -59.5214,  -59.0601,  -10.6591,    3.0323,  121.5634,  154.0918,   45.6583,  123.0522,   14.1234,  107.6102,   -3.6117,   -2.6357,   93.9614,  -69.5243,  310.4578,  -55.9909,   20.8354,   23.1822,  417.7662,  -50.2957,
    0.0049,  -40.0654,  -47.8685,  -42.1071,  -54.0158,  -48.3080,   30.9058,   67.1335,  -31.7048,   -9.8891,   14.6170,  -63.6696,  -70.4051,  -66.9697,  101.4669,   78.3949,  -26.0957,  -39.6745,  -62.2344,  -58.2694,  -32.9243,   21.3436,  -69.7378,   63.0552,  -36.1859,  -11.1984,  303.9340,  -44.4442,  -46.2356,  101.6468,  332.9330,  -65.9047,  -58.2998,  -81.8192,  -32.5978,  -40.8243,  166.3152,  -64.6884,  -56.1554,  121.0320,   96.3728,  -11.2692,  -46.1025,  -46.4112,  -44.3795,  -59.5311,  -59.0698,  -10.6684,    2.9976,  121.5316,  154.0647,   45.6305,  123.0215,   14.0955,  107.5466,   -3.6428,   -2.6772,   93.9117,  -69.5450,  310.3083,  -56.0424,   20.6623,   23.1121,  417.5770,  -50.3315,
   -0.0227,  -40.0647,  -47.8671,  -42.1057,  -54.0140,  -48.3073,   30.9069,   67.1350,  -31.7023,   -9.8823,   14.6202,  -63.6674,  -70.4016,  -66.9672,  101.4651,   78.3970,  -26.0936,  -39.6752,  -62.2373,  -58.2715,  -32.9264,   21.3411,  -69.7392,   63.0544,  -36.1862,  -11.1927,  303.9386,  -44.4396,  -46.2309,  101.6529,  332.9387,  -65.8972,  -58.2923,  -81.8145,  -32.5935,  -40.8218,  166.3277,  -64.6845,  -56.1522,  121.0352,   96.3761,  -11.2664,  -46.0997,  -46.4072,  -44.3766,  -59.5282,  -59.0669,  -10.6655,    2.9747,  121.5123,  154.0393,   45.6029,  122.9875,   14.0680,  107.4868,   -3.6689,   -2.7148,   93.8619,  -69.5679,  310.1542,  -56.1014,   20.4813,   23.0280,  417.3853,  -50.3737,
    0.0049,  -40.0676,  -47.8703,  -42.1089,  -54.0175,  -48.3102,   30.9033,   67.1310,  -31.7066,   -9.8827,   14.6163,  -63.6710,  -70.4066,  -66.9719,  101.4587,   78.3913,  -26.0986,  -39.6692,  -62.2337,  -58.2672,  -32.9225,   21.3447,  -69.7353,   63.0569,  -36.1837,  -11.1880,  303.9440,  -44.4331,  -46.2252,  101.6589,  332.9426,  -65.8926,  -58.2869,  -81.7902,  -32.5688,  -40.7957,  166.3581,  -64.6577,  -56.1236,  121.0656,   96.4050,  -11.2360,  -46.0682,  -46.3758,  -44.3441,  -59.4946,  -59.0326,  -10.6298,    2.9858,  121.4923,  154.0149,   45.5768,  122.9585,   14.0412,  107.4257,   -3.6961,   -2.7537,   93.8097,  -69.5915,  310.0004,  -56.1587,   20.3032,   22.9504,  417.1883,  -50.4202,
